Venue ID,Event Venue,Event City,Event Address,Event Lon,Event Lat
4145062,Howlers Coyote Cafe,Pittsburgh, 4509 Liberty Avenue,-79.951431,40.463089
4230082,Monroeville Convention Center,Monroeville, 209 Mall Boulevard,-79.790154,40.432671
4307832,Children's Museum of Pittsburgh,Pittsburgh, 10 Childrens Way Allegheny Square North Side,-79.995888,40.440624
4347322,The Getaway Cafe,Pittsburgh, 3049 Sussex Avenue at McNeilly Road 15226,-80.015648,40.384632
4384222,East Liberty Presbyterian Church,Pittsburgh, 116 South Highland Avenue,-79.925354,40.460972
4452202,Phipps Conservatory,Pittsburgh, 1 Schenley Drive,-79.947487,40.439091
4454242,Soldiers And Sailors Memorial Hall,Pittsburgh, 4141 Fifth Avenue,-79.95536,40.444065
4617812,First Lutheran Church,Pittsburgh, 615 Grant Street,-79.995804,40.441399
4643142,East Liberty Presbyterian Church,Pittsburgh, 116 South Highland Avenue,-79.925354,40.460972
4708992,Frick Art & Historical Center,Pittsburgh, 7227 Reynolds Street,-79.90229,40.446594
4711132,St. Mary of the Mount Church,Pittsburgh, 403 Grandview Avenue,-80.011261,40.434246
4759112,Schenley Oval Sportsplex,Pittsburgh, Overlook Drive 15207,-79.94216,40.431979
4767592,Carnegie Museum of Art,Pittsburgh, 4400 Forbes Ave.,-79.950623,40.443626
4791792,Panera Bread,Pittsburgh, 3401 Blvd Of The Allies,-79.958183,40.43631
4816402,Northland Public Library,Pittsburgh, 300 Cumberland Road,-80.034645,40.571003
4869282,The Hollywood Theatre,Pittsburgh, 1449 Potomac Ave Pittsburgh PA 15216,-80.03524,40.396179
4915282,McLaughlin Run Road Recreation Center Room,Upper St Clair, 1770 McLaughlin Run Road,-80.074348,40.335861
4971712,SouthSide Works Cinema,Pittsburgh, 425 Cinema Drive,-79.96505,40.428066
4992972,Cala Lilly Cafe,Gibsonia, 5499 William Flynn Highway,-79.942337,40.625301
5092312,Lenzner Coach Lines/Coach USA,Sewickley, 110 Lenzner Court,-80.107658,40.553963
5107642,Carnegie Museum of Art Theater,Pittsburgh, 4400 Forbes Ave,-79.950623,40.443626
5109072,Square Cafe,Pittsburgh, 1137 S Braddock Ave,-79.893333,40.432049
5137982,Fox Chapel,Fox Chapel, Boyd Community Center,-79.879773,40.513402
5159022,Alumni Concert Hall Carnegie Mellon University,Pittsburgh, Carnegie Mellon U,-79.945038,40.444664
5184822,James Street Gastropub & Speakeasy,Pittsburgh, 422 Foreland Street,-80.000999,40.454327
5251462,David Lawrence Convention Center Pittsburgh PA 15222,Pittsburgh, David Lawrence Convention Center Pittsburgh PA 15222,-79.996216,40.445057
5251472,David L. Lawrence Convention Center,Pittsburgh, 1000 Fort Duquesne Boulevard,-79.995941,40.445377
5351532,Murrysville Community Center,Pittsburgh, 3091 Carson Ave. Murrysville 15668,-79.694313,40.425285
5431112,2017 Cathedral of Learning,Pittsburgh, University of Pittsburth,-79.959,40.444141
5446872,Pittsburgh Zoo,Pittsburgh, 1 Wild Place,-79.920517,40.483517
5473912,Sewickley Public Library,Sewickley, 500 Thorn Street,-80.181492,40.538679
5558282,Roland's Seafood Grill,Pittsburgh, 1904 Penn Avenue,-79.984444,40.450714
5581882,Room 125 Frick Fine Arts Building,Pittsburgh, University of Pittsburgh,-79.959839,40.444595
5602632,Assembly Room - William Pitt Union,Pittsburgh, 3959 5th Avenue,-79.955009,40.443687
5685902,Vincent's of Greentree,Pittsburgh, 333 Mansfield Avenue,-80.050125,40.421078
5817072,Bonnie and Clyde's,Wexford, 12087 Perry Highway ,-80.058952,40.632542
5876572,Arsenal Bowling Lanes,Pittsburgh, 212 44th Street,-79.959724,40.47121
5881012,The Wolfe Den,Imperial, 3544 Fox Chase Dr,-80.21978,40.451031
5892602,Simmon's Farm,McMurray, 170 Simmons Road,-80.083084,40.2682
6001102,Jergels,Warrendale, 285 Northgate Drive,-80.080658,40.654568
6014232,Friends House,Pittsburgh, 4836 Ellsworth Avenue,-79.945808,40.449139
6046812,Studio for Creative Inquiry College of Fine Arts,Pittsburgh, Carnegie Mellon University,-79.943054,40.44313
6071822,The Federal Building,Pittsburgh, 1000 Liberty Avenue,-79.994476,40.443539
6195892,40th Street Bridge Lawrenceville,Pittsburgh, 40th Street,-79.960884,40.46759
6195992,Roberto Clemente Memorial Park,Pittsburgh, Pittsburgh PA,-80.021034,40.447826
6229922,Harris Theater,Pittsburgh, 809 Liberty Ave.,-79.998558,40.442795
6271962,Cathedral of Learning University of Pittsburgh Pittsburgh PA 15213,Pittsburgh, Cathedral of Learning University of Pittsburgh Pittsburgh PA 15213,-79.95311,40.444244
6330612,Fox & Hound at Northway Mall,Pittsburgh, 2002 Northway Mall McKnight Road,-80.013557,40.542538
6394202,Rachel Carson Trail,Near Pittsburgh, Different start points,-79.995888,40.440624
6434262,Cabaret At Theater Square,Pittsburgh, 655 Penn Avenue,-80.001007,40.443089
6466802,Sidelines Bar & Grill,Pittsburgh, 621 Evergreen Avenue,-79.972321,40.485489
6471662,Highland Park Super Playground,Pittsburgh, Reservoir Drive 15206,-79.915916,40.482594
6532322,Shining Light Prenatal Education,Pittsburgh, 3701 Butler Street,-79.96476,40.466358
6534082,La Casa Narcisi Winery,Gibsonia, 4578 Gibsonia Rd,-79.89447,40.609432
6546562,Wigle Whiskey,Pittsburgh, 2401 Smallman Street,-79.981476,40.454384
6598742,Brew on Broadway,Pittsburgh, 1557 Broadway Avenue,-80.024681,40.410015
6634392,North Park Dog Park,Allison Park, Pearce Mill Road,-80.008224,40.606716
6642862,North Park Lake,Pittsburgh, Corner of Pearce Mill Road and Babcock Blvd.,-79.997032,40.597488
6673642,Auditorium - Soldiers And Sailors Memorial Hall,Pittsburgh, 4141 Fifth Ave.,-79.955551,40.443932
6682462,Sri Yantra Yoga LLC,Houston, 10 Cherry Ave,-80.208757,40.250741
6725102,PNC Park,Pittsburgh, 115 Federal Street,-80.005669,40.446945
6743682,The Porch,Pittsburgh, 221 Schenley Drive,-79.953224,40.442894
6759402,Dons\' place,Bridgeville , 447 Montgomery ave,-80.095688,40.373882
6769182,Cruze Bar,Pittsburgh, 1600 Smallman Street,-79.987617,40.449604
6783622,Monroeville Sports Center,Monroeville, 855 MacBeth Dr,-79.755844,40.425426
6811722,Babb Inc,Pittsburgh, 850 Ridge Avenue,-80.015663,40.450314
6814352,North Park,McCandless Township, McCandless Township Pennsylvania,-80.029968,40.583481
6838692,Schenley Plaza (in front of The Porch Restaurant),PA, Pittsburgh,-79.995888,40.440624
7034092,Hosanna House Inc,Wilkinsburg, 807 Wallace Avenue,-79.880318,40.443302
7042652,Ryan's Pub & Grill,Pittsburgh, 607 South Braddock Avenue,-79.897369,40.439384
7105872,Westwood Golf Club,West Mifflin, 825 Commonwealth Avenue,-79.882477,40.376675
7249992,Google Pittsburgh,Pittsburgh, 6425 Penn Avenue #700,-79.916824,40.457195
7282662,Monroeville Sports Center,Monroeville, 855 MacBeth Dr,-79.755844,40.425426
7370702,Primanti Bros. - Mt Lebanon,Pittsburgh, 1539 Washington Road (Corner of Rt 19 and Conner Rd),-79.995888,40.440624
7435612,Brillobox,Pittsburgh, 4104 Penn Avenue,-79.95475,40.465668
7557902,Comtra Theatre,Cranberry Twp, 20540 Rte 19,-80.103912,40.713955
7588462,Koenig Field,Pittsburgh, 401 Greendale Avenue,-79.888092,40.432568
7656232,Cinemark,Pittsburgh, 2100 Settlers Ridge Center Drive,-80.146538,40.438984
7670402,Senator John Heinz History Center,Pittsburgh, 1212 Smallman Street,-79.992615,40.446491
7693062,Dove of Light Healing Ministry,Belle Vernon, 434 Matty Drive,-79.794983,40.154251
7821902,Stephen Foster Community Center,Pittsburgh, 286 Main Street,-79.958496,40.46777
7952442,Picante Mexican Grille,Delmont, 6543 U.S. 22,-79.58416,40.399963
7983092,Carmike Wynnsong 12,Delmont, 401 Vine Street,-79.585381,40.398769
7999232,Trinity Christian School,Forest Hillls, 299 Ridge Avenue,-79.854491,40.427481
8040282,Steve\'s Place,Apollo, 641 Canal Road,-79.560028,40.566906
8061402,Kelly's Irish Pub,Bridgewater, 1458 Riverside Drive,-80.299126,40.710629
8062982,Tilted Kilt Pub & Eatery,Pittsburgh, 353 North Shore Drive,-80.010818,40.445938
8088792,Carmike Galleria 6,Pittsburgh, 1500 Washington Road,-80.050346,40.357605
8110922,Microsoft Corporation,Pittsburgh, 30 Isabella St # 202,-80.003136,40.448093
8129432,Tilted Kilt,Pittsburgh, 353 North Shore Drive Pittsburgh PA 15212,-80.010818,40.445938
8191172,Zenith,Pittsburgh, 86 South 26th Street,-79.968826,40.426735
8330902,Nakama,Pittsburgh, 1611 East Carson Street,-79.982162,40.428921
8337782,Millvale River Front Park,Millvale, 70 Riverfront Drive,-79.980501,40.461108
8350162,Hartwood Acres Concert Area,Pittsburgh, 200 Hartwood Acres,-79.911003,40.569515
8351232,Rivertowne Pour House,Monroeville, 312 Center Road,-79.764221,40.446445
8383092,Schenley Park Cafe,Pittsburgh, 101 Panther Hollow Road,-79.946861,40.438229
8387302,Houlihan\'s,Pittsburgh, 1500 Washington Rd,-80.050346,40.357605
8402532,New Dimension Comics Pittsburgh Mills,Tarentum, Pittsburgh Mills Circle,-79.79837,40.570858
8438002,North Park Pigeon Shelter,Allison Park, McKinney Rd,-80.02826,40.61394
8458692,The Hop House,Pittsburgh, 2749 Noblestown Road,-80.066444,40.421051
8474052,Altar Bar,Pittsburgh, 1620 Penn Avenue,-79.866821,40.442959
8526282,Hard Rock Cafe, Pittsburgh 15219, 230 W. Station Square Drive,-80.005005,40.433884
8602502,Bravo! Cucina Italiana,Pittsburgh, 1500 Washington Road,-80.050346,40.357605
8626252,Jergel's Rhythm Grille,Warrendale, 285 Northgate Drive,-80.080658,40.654568
8659062,Frick Park Blue Slide Playground,Pittsburgh, Beechwood Blvd. at Nicholson St.,-79.915207,40.430264
8687792,Biddle's Escape,Pittsburgh, 401 Biddle Avenue,-79.892113,40.438137
8695512,Grazie Restaurant & Event Center,Wexford, 100 Village Club Dr,-80.050583,40.633961
8708152,Microsoft Corporation,Pittsburgh, 30 Isabella St # 202,-80.003136,40.448093
8768792,West Newton Bicycle Shop,West Newton, 106 West Main Street,-79.768684,40.210709
8773432,Mitchell's Fish Market,Pittsburgh, 1500 Washington Road,-80.050346,40.357605
8986742,Holistic Approach 4 Life,Bridgeville, 850 Boyce Road Suite 10,-80.12561,40.328297
8990902,Pittsburgh Technology Council,Pittsburgh, 2000 Technology Drive #100,-79.970299,40.434158
9005732,Luke Wholey's Wild Alaskan Grill,Pittsburgh, 2106 Penn Ave,-79.982841,40.451817
9019432,Gallery Crawl in the Cultural District ,Pittsburgh, Liberty Ave and 7th St Pittsburgh PA (map) ,-79.999908,40.442432
9023432,Bicycle Heaven Museum,Pittsburgh, 1800 Preble & Columbus Ave in the RJ Casey Industrial Park,-80.032295,40.45685
9084142,Carnegie Mellon University-McConomy Auditorium,Pittsburgh, 5000 Forbes Avenue ,-79.941574,40.443504
9086712,Frick Park (Blue Slide Playground),Squirrel Hill, Beechwood Blvd & Nicholson St,-79.915207,40.430264
9126032,Allegheny Wine Mixer Inc,Pittsburgh, 5326 Butler Street,-79.951599,40.482544
9391712,Roman Bistro 33,Pittsburgh, 2104 Ardmore Boulevard,-79.850258,40.419453
9480822,Eat N Park ,Pittsburgh, 100 Park Manor Dr. Pittsburgh PA,-80.163345,40.4492
9519742,National Aviary,Pittsburgh, 700 Arch Street,-80.008881,40.452343
9522382,Sharp Edge Bistro,Pittsburgh, 922 Penn Avenue,-79.997261,40.444038
9535092,Pittsburgh Center for the Arts,Pittsburgh, 6300 Fifth Avenue (Shady Side),-79.92073,40.45288
9602492,Downtown Pittsburgh,Pittsburgh, Pittsburgh,-79.995888,40.440624
9620912,Animal Friends,Pittsburgh, 562 Camp Horne Road,-80.079117,40.523029
9664422,Mineo's Pizza House,Pittsburgh, 2128 Murray Avenue,-79.92318,40.432911
9733902,Steel Cactus Restaurant & Cantina,Pittsburgh, 5505 Walnut Street,-79.933571,40.45129
9754882,Piper\'s Pub,Pittsburgh, 1828 East Carson Street,-79.979431,40.428589
9846542,Commons Room Cathedral of Learning,Pittsburgh, The University of Pittsburgh,-79.959839,40.444595
9870632,Skibo Gymnasium,Pittsburgh, 5098 Tech Street,-79.941574,40.441753
9877242,Carnegie Library of Pittsburgh - Brookline Branch,Pittsburgh, 708 Brookline Boulevard,-80.021362,40.394524
9877572,Waterworks Cinemas,Pittsburgh, 930 Freeport Road,-79.889725,40.488403
9878182,Max & Erma's ,Pittsburgh, 1910 Cochran Rd.,-80.062973,40.394016
9909332,Grand Concourse,Pittsburgh, 100 West Station Square Drive,-80.0037,40.433197
9933862,Pittsburgh Playwrights Theatre Company,Pittsburgh , 937 Liberty Avenue,-79.996666,40.443378
10025642,Church of the Resurrection,Pittsburgh, 1100 Creedmoor Avenue,-80.015396,40.39085
10077362,Pie Traynor Field Parking Lot,Allison Park, S Ridge Rd,-80.00666,40.588665
10091662,Carnegie Library of Pittsburgh - East Liberty Branch,Pittsburgh, 130 South Whitfield Street,-79.926399,40.460884
10105052,North Park Pie Traynor Field Parking lot,Allison Park, 40.58746 -79.99034,-79.94426,40.60347
10137112,Online Event,Pittsburgh, Internet,-79.995888,40.440624
10168912,Mt. Lebanon Public Library,Pittsburgh, 16 Castle Shannon Blvd,-80.045264,40.377009
10191762,Squirrel Hill Library ,Pittsburgh, 5801 Forbes Ave.,-79.922531,40.438118
10221962,Mt. Lebanon Public Library,Mt Lebanon, 16 Castle Shannon Boulevard Mount Lebanon Pennsylvania 15228-2252 ,-80.045265,40.37701
10279342,Tele-Seminar,Pittsburgh, In the comfort of your own home. (teleconference number will be provided upon registration),-79.995888,40.440624
10350782,Rex Theater,Pittsburgh, 1602 East Carson Street,-79.982414,40.428684
10380362,Roland's Seafood Grill & Iron Landing,Pittsburgh, 1904 Penn Avenue,-79.984444,40.450714
10493652,New Dragon Express,Bridgeville, 3109 Washington Pike,-80.112175,40.34866
10559182,The Big Idea Cooperative Bookstore & Cafe,Pittsburgh, 4812 Liberty Avenue,-79.946754,40.46014
10573372,Buckhead Saloon,Pittsburgh, 225 West Station Square Drive,-79.995888,40.440624
10633072,IBM Squirrel Hill,Pittsburgh, 1710 Murray Avenue,-79.92305,40.437515
10654802,CAVO Pittsburgh ,Pittsburgh, 1916 Smallman St. (The Strip District),-79.98497,40.451527
10657782,Hambone\'s,Pittsburgh, 4207 Butler Street,-79.960457,40.470444
10681362,Soergel Orchards,Wexford, 2573 Brandt School Road,-80.092499,40.615013
10685832,The Sports Grille at Cranberry,Cranberry, 1294 Freedom Road,-80.110649,40.684097
10794842,Smokey Bones ,Tarentum, 1030 Pittsburgh Mills Boulevard,-79.799576,40.570499
10850102,Bado's Pizza Grill & Ale House,Pittsburgh, 307 Beverly Road,-80.049744,40.388588
10872092,RAMADA GREENSBURG HOTEL AND CONFERENCE CENTER,Greensburg, 100 Ramada Inn Drive,-79.538925,40.301456
10887392,Giovanni's Pizza & Pasta,Dormont, 3047 West Liberty Avenue,-80.037773,40.392395
10910102,Pittsburgh Tech Council,Pittsburgh, 2000 Technology Drive #100 ,-79.970299,40.434158
10964302,James Street Gastropub & Speakeasy,Pittsburgh, 422 Foreland Street,-80.001251,40.454563
11030052,Raccoon Creek State Park,Hookstown, 3000 Pennsylvania 18,-80.42531,40.503017
11031182,BYS Yoga,Pittsburgh, 1113 East Carson Street (southside),-79.986893,40.428944
11089472,Ross Township Community Center,Pittsburgh, 1000 Ross Municipal Drive,-80.006271,40.516071
11104992,Roman Bistro,Pittsburgh, 2104 Ardmore Boulevard,-79.850258,40.419453
11173292,Double Tree by Hilton Hotel & Suites,Pittsburgh, 1 Bigelow Square Pittsburgh PA 15219,-79.994278,40.440887
11251872,Tan Lac Vien,Pittsburgh, 2114 Murray Ave (Squirrel Hill),-79.923264,40.433186
11282242,Pittsburgh Zoo & PPG Aquarium,Pittsburgh, 1 Wild Place,-79.920532,40.483517
11287412,Branding Brand,Pittsburgh, 2313 E. Carson St. Suite 100,-79.972458,40.428406
11333962,21st Street Coffee and Tea,Pittsburgh, 2002 Smallman St,-79.984444,40.451702
11431792,Altar Bar,Pittsburgh, 1620 Penn Ave ,-79.986649,40.448902
11442842,Bronze Hood Lounge,McKees Rocks, 5920 Steubenville Pike,-80.142403,40.448868
11666052,Prior\'s Tap and Tavern,Pittsburgh, 540 Weyman Road,-80.000687,40.35939
11689642,Slice on Broadway,Pittsburgh, 2128 Broadway Avenue,-80.030579,40.40414
11825272,Pittsburgh Public Theater (Downtown),Pittsburgh, O\'Reilly Theater 621 Penn Avenue,-79.885071,40.443966
11891532,SKYPE,Pittsburgh, no address,-80.019348,40.575539
11892872,Phipps Conservatory,Pittsburgh 15213, One Schenley Park,-79.949791,40.434441
11918682,From Italy,Springdale, 1115 Lincoln Avenue,-79.772186,40.543003
12034602,Kresge Theater,Pittsburgh, Carnegie Mellon University,-79.941574,40.443504
12153052,Room A Carnegie library of Pittsburgh Squirrel Hill,5801 Forbes Avenue Pittsburgh, Carnegie library of Pittsburgh - Squirrel Hill Branch,-79.922661,40.438526
12238522,Little Lake Theatre,Canonsburg, 500 Lakeside Drive,-80.132675,40.267925
12251082,Allegheny Center Alliance Church,Pittsburgh, 250 East Ohio Street,-80.003494,40.453106
12289292,CMU McConomy Auditorium,Pittsburgh, 5032 Forbes Avenue,-79.942072,40.444466
12366372,Westmoreland Museum of American Art,Greensburg, 221 North Main Street,-79.54493,40.306046
12407112,The Hardware Store - Where media professionals startups and nonprofits collaborate,Pittsburgh, 744 E. Warrington Ave.,-79.99408,40.421764
12449062,Spoon,Pittsburgh, 134 South Highland Avenue,-79.925362,40.45993
12458192,Dorba Tea,Pittsburgh, 1937 Murray Avenue,-79.922806,40.434963
12484142,Squirrel Hill Library,15217, 5801 Forbes Avenue Pittsburgh PA,-79.922546,40.438122
12495712,Panera Bread,Pittsburgh, 3401 Boulevard of the Allies,-79.958191,40.43631
12533622,Kresge Theatre College of Fine Arts,Pittsburgh, Carnegie Mellon University,-79.94301,40.441658
12542992,Brady's Run County Park,Beaver, Beaver PA,-80.304787,40.695343
12595442,Frick Environmental Center ,Pittsburgh, 2005 Beechwood Boulevard,-79.909081,40.43597
12703662,Cadillac Ranch,Pittsburgh, 1060 Settlers Ridge Center Drive,-80.15062,40.442078
12708072,The Wooden Nickel,Monroeville, 4006 Berger Lane Monroeville PA,-79.772339,40.437241
12733572,Millvale Community Center,Millvale, 416 Lincoln Avenue,-79.972717,40.480885
12816712,Coach\'s Bottleshop & Grille,Pittsburgh, 3105 Banksville Road,-80.044571,40.399273
12822202,Millvale Riverfront Park,Pittsburgh, 70 River Front Drive,-79.97268,40.471233
12886872,Penn Area Library,Harrison City, 2001 Municipal Court,-79.651054,40.357426
12909212,Dobra Tea,Pittsburgh, 1937 Murray Ave Pittsburgh Pennsylvania,-79.922806,40.434963
12921352,Lindsey's House,Canonsburg PA 15317, 135 Vista Drive,-80.204437,40.282993
12956142,Bernard Dog Run,Pittsburgh, 40th St Lawrenceville Trl,-79.967049,40.471539
12964002,Rumfish Grille ,Pittsburgh, 1155 Washington Pike Bridgeville PA 15017,-80.10508,40.369473
12965252,John Anthony\'s Restaurant,Pittsburgh, 115 Center New Texas Road,-79.75869,40.478546
13063412,Pugliano's Italian Grill,Pittsburgh, 1808 Golden Mile Highway,-79.71302,40.447395
13127742,Beach at Raccoon Creek State Park,Clinton, Raccoon Park Road (Between Roadside East and Boat Rental Area,-80.40253,40.502163
13138812,PUGDOG'S Rock and Bead Shop,New Kensington, 933 Fifth Avenue,-79.765609,40.565886
13180832,Magee-Womens Hospital Suite 2131,Pittsburgh, 300 Halket Street,-79.960396,40.437542
13180942,Magee-Womens Hospital of UPMC Suite 5600,Pittsburgh, 300 Halket Street,-79.960396,40.437542
13214112,The Hardware Store,Pittsburgh, 744 E. Warrington Ave. ,-79.99408,40.421764
13223662,TechShop Pittsburgh,Pittsburgh, 192 Bakery Square Boulevard,-79.915092,40.45636
13223752,TechShop,Pittsburgh 15206, 192 Bakery Square Boulevard,-79.915092,40.45636
13254552,Blvd Pub and Kitchen,Canonsburg, 114 Southpointe Blvd.,-80.162399,40.277706
13267712,Home Economics Building South Park,South Park Township , 3735 Buffalo Drive,-79.995827,40.305035
13269782,Tokyo Hibachi & Sushi Buffet,Pittsburgh, 4801 McKnight Road,-80.006561,40.522655
13352982,Panera Bread (Miracle Mile),Monroeville, 4172 William Penn Highway,-79.764275,40.438879
13375122,PLUM Pan Asian Kitchen,Pittsburgh, 5996 Penn Circle South,-79.925606,40.459621
13391152,Schenley Oval,Pittsburgh, Schenley Oval (within Schenley Park),-79.949791,40.434441
13426032,Lisa and Alex\'s home,Pittsburgh, 5848 Aylesboro Avenue,-79.921173,40.439598
13446692,Rodef Shalom Congregation,Pittsburgh, 4905 Fifth Avenue,-79.943314,40.44796
13500612,The Inn on Negley,Pittsburgh, 703 South Negley Avenue,-79.931458,40.453358
13720702,Township of Upper St. Clair Library,Upper St. Clair, 1820 McLaughlin Run Road,-80.074104,40.335747
13777322,Gooski's,Pittsburgh, 3117 Brereton Street,-79.966461,40.456776
13793112,Magee-Womens Hospital Conference Rooms A and B Level Zero,Pittsburgh, 300 Halket Street,-79.960396,40.437542
13934212,Algonquin Grove - Settler\'s Cabin Park,Pittsburgh, 1225 Greer Rd.,-80.161545,40.434818
14048792,Roberto Clemente Bridge Pittsburgh PA 15222,Pittsburgh, Roberto Clemente Bridge Pittsburgh PA 15222,-80.003166,40.445183
14057742,The Beer Market,Pittsburgh, 110 Federal Street,-80.003983,40.44796
14167812,Mellon Park ,Pittsburgh, 5th Ave & Shady Ave,-79.920715,40.452885
14170592,Hough's,Pittsburgh, 563 Greenfield Avenue,-79.940178,40.426186
14181172,Squirrel Hill Library Rm. B,Pittsburgh, 5801 Forbes Avenue Pittsburgh PA 15217 PA,-79.922546,40.438122
14192352,Frick Art & Historical Center,Pittsburgh, 7227 Reynolds Street,-79.901299,40.448486
14215392,ONLINE - WEBINAR,Pittsburgh, Comfort of your Home or Office,-79.995888,40.440624
14303632,Pittsburgh Toy Lending Library,Pittsburgh, 5401 Centre Avenue,-79.938133,40.456509
14335202,Allegheny HYP Club,Pittsburgh, 619 William Penn Place,-79.99633,40.441681
14451612,Generoasta Coffee,Warrendale, 901 Warrendale Village Drive,-80.091721,40.655525
14467432,Wigle Whiskey,Pittsburgh, 2401 Smallman Street,-79.981445,40.454178
14482852,Margaret's Fine Imports,Pittsburgh, 5872 Forbes Ave.,-79.920235,40.437939
14516412,The Grandview Saloon,Pittsburgh, 1212 Grandview Avenue,-80.018555,40.438122
14563582,Omnyx,Pittsburgh, 1251 Waterfront Place,-79.992393,40.447727
14588162,Carrie Furnaces,Rankin, Rankin PA,-79.878464,40.407497
14639642,Panera Bread,Cranberry Township, 20111 route 19,-80.101275,40.684382
14648632,Hartwood Acres Park - Middle Road Parking Lot,Allison Park, Intersection of Middle Rd and Woodland Rd,-79.92728,40.570587
14677392,updog yoga studio,Bridgeville, 1840 Mayview Road,-80.118187,40.318474
14701002,Casa Reyna,Pittsburgh, 2031 Penn Avenue,-79.983452,40.451618
14719302,Omnyx Office,Pittsburgh, 1251 Waterfront Place Pittsburgh (Seagate Building) 2nd Floor,-79.992393,40.447727
14757012,Rumfish Grille,Bridgeville, 1155 Washington Pike (Great Southern Shopping Center),-80.110054,40.356182
14797382,Children\'s Museum of Pittsburgh,Pittsburgh, 10 Children\'s Way,-80.006416,40.452835
14838612,Online Event,Pittsburgh, Online,-80.000076,40.442169
14876232,University of Pittsburgh School of Medicine,Pittsburgh, 3550 Terrace Street Suite 1105AB,-79.995888,40.440624
14883072,Panera Bread,Pittsburgh, 3401 Boulevard of the Allies,-79.958191,40.43631
14944652,Quaker Steak & Lube Robinson,Pittsburgh, 110 Andrew Drive,-80.175659,40.450558
14993772,Latitude 40,Pittsburgh, 200 Quinn Dr,-80.177849,40.446178
15176822,Shadyside Nursery,Pittsburgh, 510 Maryland Avenue ,-79.931236,40.456402
15182542,Donato's Fox Chapel,Pittsburgh, 46 Fox Chapel Road,-79.883049,40.488579
15251772,Matteo's,Pittsburgh, 3615 Butler Street,-79.965271,40.465904
15264082,Meeting area at Schenley Park Oval Shelter,Pittsburgh, Overlook Dr.,-79.942162,40.43198
15268032,Holy Trinity Greek Orthodox Church,Pittsburgh, Babcock Boulevard and Cumberland Road,-80.016374,40.57202
15280752,Panera Bread,Pittsburgh, 3401 Boulevard of the Allies,-79.958191,40.43631
15309262,Arsenal Park,Pittsburgh, 39th Street,-79.962784,40.466797
15339542,Downtown Pittsburgh,Pittsburgh, Allegheny River,-79.966133,40.476028
15469772,Boyce-Mayview Park,Upper St. Clair, 1531 Mayview Road,-80.110542,40.336761
15502102,Forbes Tower,Pittsburgh, 3600 Forbes Avenue,-79.95755,40.440445
15506722,First Congregational Church,Etna, Locust Street,-79.94486,40.497772
15534812,Dukes Station III,Pittsburgh, 1910 Cochran Road,-80.062973,40.394016
15576512,Cooper-Siegel Community Library,Pittsburgh, 403 Fox Chapel Road,-79.87912,40.514935
15594022,Carnegie Park,Pittsburgh, Forsythe Road For directions contact 412-853-0515,-79.995888,40.440624
15597412,Tan Lac Vien Vietnamese Bistro,Pittsburgh, 2114 Murray Avenue,-79.923264,40.433186
15609212,PJR Photography and Studio 1.0,Pittsburgh, 31 North Balph Avenue,-80.055328,40.496159
15695682,Uptown Coffee,Mount Lebanon, 723 Washington Road,-80.044815,40.379456
15703322,Galleria At Pittsburgh Mills,Tarentum, 590 Pittsburgh Mills Boulevard,-79.79837,40.569065
15717312,Tea Pittsburgh Margaret's Fine Imports,Pittsburgh, 5872 Forbes Avenue,-79.920235,40.437939
15754242,Proper Brick Oven & Tap Room,Pittsburgh, 139 7th Street,-80.00016,40.443577
15828292,Crate Cook,Pittsburgh, 1960 Greentree Road,-80.065971,40.393806
15833482,China Buffet King,Pittsburgh, 2249 Noblestown Road,-80.05249,40.428593
15849842,Penn Hebron Garden Club- Morrow Barn,Penn Hills 15235, 237 Jefferson Rd.,-79.822182,40.463753
15991352,Allegheny Station T-Stop,Pittsburgh, North Shore Drive,-80.01789,40.448063
15995962,Herr's Island,Pittsburgh, Waterfront Drive under 31st St. Bridge,-79.97812,40.463745
16071262,Magee-Womens Hospital Auditorium Level Zero,Pittsburgh, 300 Halket Street,-79.953354,40.434307
16092122,Lighthouse Point. 500 Chapel Harbor Drive. O'Hara Twnshp Pa. 15238,Pittsburgh, 500 Chapel Harbor Drive. O'Hara Twnshp Pa. 15238,-79.886032,40.485355
16266372,Aladdins Eatery,Fox Chapel, Waterworks Plaza Freeport Road,-79.879776,40.513401
16280402,The Meadows Racetrack & Casino,Washington, 210 Racetrack Road,-80.202484,40.220531
16319012,La Casa Narcisi Winery,Gibsonia, 4578 Gibsonia Road,-79.89447,40.609432
16422752,Walnut Grill ,Bridgeville, 1595 Washington Pike,-80.094559,40.382366
16440832,Dormont Library,Pittsburgh, 2950 W Liberty Ave Pittsburgh PA 15216,-80.035957,40.394169
16628452,North Park Boathouse,Allison Park, 10301 Pearce Mill Road,-80.005898,40.605122
16657262,Naya Cuisine,Pittsburgh, 2018 Murray Ave,-79.923012,40.434193
16710822,Sichuan Gourmet,Pittsburgh, 1900 Murray Avenue,-79.923264,40.43586
16800842,Christina\'s Restaurant,White Oak, 3017 Jacks Run Road,-79.792244,40.347141
16805932,Barnes & Noble,Cranberry Township, 1000 Cranberry Square Drive,-80.105179,40.690861
16815882,Emilia's Garden,Cheswick, 702 Gulf Lab Road,-79.820549,40.5462
16818692,Snapology,Pittsburgh, 1699 Washington Rd,-80.05175,40.349045
