Group ID,Event ID,Venue ID,Event Venue,Event City,Event Address,Event Lon,Event Lat,Group Category,Group Topics,Event Description,Event Title
1640771,225201404,12407112,The Hardware Store - Where media professionals startups and nonprofits collaborate,Pittsburgh, 744 E. Warrington Ave.,-79.99408,40.421764,tech,Web Design; Software Development; Social Networking; New Technology; Web Technology; Technology; Web Development; Mobile Technology; Entrepreneurship; Startup Businesses; Computer programming; Technology Startups; Internet Startups; IT Professionals; ,Workshop Leaders: Karen Tang - Sr UI Developer at CEI Meg Dickey-Kurdziolek - Sr UX Designer Light breakfast &amp; full lunch will be included In this session we ll discuss research methods that could be used for product or concept validation. Topics include: User Research Experimental Design Usability Studies Field studies Interviews Surveys,UX/UI Foundations Part 2 - Research
1640771,224566420,24021701,Hotel Monaco - Sheffield Ballroom,Pittsburgh, 620 William Penn Place,-79.996384,40.44157,tech,Web Design; Software Development; Social Networking; New Technology; Web Technology; Technology; Web Development; Mobile Technology; Entrepreneurship; Startup Businesses; Computer programming; Technology Startups; Internet Startups; IT Professionals; ,Note - this is an external event that the Pgh Tech Meetup wanted to share with members Tableau will be hosting some of their customers to dig into real-world applications of their software for data analytics. If you're considering Tableau or are just into Big Data I highly recommend joining this session but register soon as space is limited!,Turning Numbers into Knowledge: Tableau Customer Showcase
1640771,226710619,23999255,RE360 World Headquarters ,Pittsburgh, 829 Industry Street,-79.992828,40.421104,tech,Web Design; Software Development; Social Networking; New Technology; Web Technology; Technology; Web Development; Mobile Technology; Entrepreneurship; Startup Businesses; Computer programming; Technology Startups; Internet Startups; IT Professionals; ,Startup Weekend is back in Pittsburgh! And as part of Global Startup Battle over 250 cities worldwide will be participating in Startup Weekends. This is our chance to show the world what Pittsburgh entrepreneurs are all about! All are welcome to come pitch their startup idea and/or join a team for this 54-hour frenzy of business model creation coding designing and market validation. The weekend culminates with presentations in front of local entrepreneurial leaders with valuable prizes awarded for the best pitches. Tickets are on sale now with deep discounts for students with valid ID and include all your meals and drinks plus the best networking event you could ask for. For more details visit the event page: http://www.up.co/communities/usa/pittsburgh/startup-weekend/7772,Startup Weekend Pittsburgh
1642886,225523217,24106427,Hartwood Acres Park ,Pittsburgh, (GPS: 4070 Middle Road Allison Park PA. 15101,-79.995888,40.440624,community-environment,Alternative Energy; New Urbanism; Buy Local; Green Living; Organic Foods; Eco-Conscious; Renewable Energy; Organic Gardening; Urban Gardening; Environmental Awareness; Whole Foods; Going Green; Sustainable Community; Sustainable Development; Community Gardening; Triscuit Home Farming; ,Allegheny Green &amp; Innovation Festival11:00 a.m. 4:00 p.mHartwood Acres The 6th Annual Allegheny Green &amp; Innovation Festival https://www.facebook.com/events/986458021423627/A FREE sustainable living festival featuring numerous local exhibitors food and craft vendors and non-profit organizations the festival highlights innovation and sustainability in our region. Learn how to reduce your carbon footprint and green your community via interactive educational exhibits (bike-powered squirt guns holistic health renewable energy alternative forms of transportation and storm water retention) designed to engage every age group. Allegheny Green &amp; Innovation Festival occurs in conjunction with Hay Day - a fun-filled family event featuring a petting zoo hay rides inflatables arts and crafts and other activities for individuals kids and families.,Allegheny Green & Innovation Festival
1642886,225686656,1267847,Unitarian Universalist Church of North Hills,Pittsburgh, 2359 West Ingomar Road ,-80.081696,40.584347,community-environment,Alternative Energy; New Urbanism; Buy Local; Green Living; Organic Foods; Eco-Conscious; Renewable Energy; Organic Gardening; Urban Gardening; Environmental Awareness; Whole Foods; Going Green; Sustainable Community; Sustainable Development; Community Gardening; Triscuit Home Farming; , I (frank) will be at the Midnight Munchies Food Booth at 2pm say hi to me! PITTSBURGH VEGAN FESTIVAL - FALL EDITION Sat. Oct. 10 2015 TIME: 11a.m.- 8 p.m. Address:2359 W. Ingomar Rd. 15237 $5 admission (cash only at the door) Free for kids 16 and under (all children must be accompanied by an adult) Bring money to spend on vendors! There will be so many great tastes smells visual displays products treats foods and activities drawing your attention and you will definitely not want to leave empty-handed or especially not empty-bellied! Location: UU church of Franklin Park (close to Wexford PA) Unitarian Universalist Church of the North Hills 2359 W. Ingomar Rd. 15237 2-floor multiple room facility very spacious and accommodating. Wheel chair accessible. Free parking lot. VERY SPECIAL GUEST SPEAKER: Dr. Neal Barnard of Physicians Committee for Responsible Medicinebased in Washington DC will speak about diet and Diabetes plus diet and Weight Loss! Vegan Pittsburgh VENDORS:-Loving Hut (vegan Vietnamese cuisine) -The Vegan Goddess (Treats) -Fortuitea Cafe (baked goods soups lunch items tea coffee) -Midnight Munchies (Seitan Wings BBQ Med Habanero Stuffed Peppers Cold Frozen Fruit) -Sree\'s Foods (Indian) -Elements: Grill Simmer Bake (vegan meals - manicotti seitan vegan desserts) -Family Restaurant (Middle Eastern) -Salud Pgh (Pan-Latino) -Tamarind - Savoring India -Chip &amp; Kale (meal delivery service) -Onion Maiden (Vegan hot dogs with various toppings such as cashew cheese tofu mayo and more;Tofu Lemongrass Balls Coconut Cream Dirt CakeEddies (Onion Maiden\'s version of Twinkies) -Gluten Wize (gluten-free granola 5 varieties: maple triple berry chocolate lovers fruit and nut and strawberry pretzel) -Salud Juicery (fresh cold pressed juice smoothies and health shots. Shirts too!) -East End Food Co Op (free samples) -Jos Juice (organic juices) -Istanbul Grille (Turkish. Falafel sandwiches/wraps and hummus bar) -Randita\'s Organic Vegan Cafe (wraps salads and more) -Red Lotus Foods - spreads and toppings made from raw organic cashews. Creamy Cashew Spread in three savory flavors Sour&amp;Creamy Topping and Sweet Cashew Creme. Raw foods: -extraVEGANza Pgh (raw pizza with wheat-free seed grain crust raw brownies raw nacho flavored kale chips shots of spirulina and BrainOn blue green algae); hot chocolate chai with raw cacao cayenne cinnamon almonds coconut and filtered water -Armature Tattoo Co. -Goods &amp; Evil Brand Clothing -Apothecary Muse (soap) -The Big Idea Bookstore Inc. (books - vegan and more) -Fabric Bunches (Eco-friendly fabric innovations for the home and baby. Unpaper towels + Cloth Diapering Accessories) -Arbonne (rep. Jennifer Edgerton) -Phoenix Majik Arts (Orgonites; resin with crystals (gemstones) and metal. Orgonite turns negative energy into positive. Gemstone Reiki Grids and Sets Wands and Pouches Artwork. -Ivy Dragon\'s Treasures (spiritual jewelry and gifts) -The Zen Den &amp; Balanced Mind Pittsburgh -Astrological Consultations for Conflict -Artistic Expressions by Heather Schaefer -Green Mountain Energy -Sandrachile Photography -Black Cats &amp; Company (Semi-precious stone jewelry with many carved pendants of animals) -Rollandas Aura + Chakra Imaging -Pangea Organics -The Happy Vegan (Notcho Nocheez - cheese flavored sauce which is vegan gluten free sugar free) + Holistic Health Coaching -Hope Haven Farm Sanctuary (Information on farm animal welfare and vegan living. We will also be raffling off an amazing basket of goodies AND selling t-shirts magnets hoodies and much more!) -Vegan Pittsburgh (vegan literature info on vegan friendly dining in and around pittsburgh VP merchandise),PITTSBURGH VEGAN FESTIVAL!
1652525,mgmtglytnbrb,487882,El Campesino,Canonsburg, 4175 Washington Rd.,-80.13265,40.263077,career-business,Small Business; Stay-at-Home Moms; Self-Improvement; Working Moms; Business Coaching; Business Referral Networking; Women Entrepreneurs; Professional Networking; Small Business Marketing Strategy; Business Strategy; Business Development; Black Women; Small Business Networking; Women's Business Networking; Women Small Business Owners; Professional Women; Executive Coaching; ,Get Heard! Get Noticed! Get Leads! (TM) Hosted by: Valerie Rose of Northwood Reality Services and co-hosted by Laura Diamond of Patriot Lending. This is an informal networking event open to any business woman who would like to increase her business contacts or clients in the Washington area. Things to bring: - 10-20 business cards or marketing material - cash for your lunch check - $5 meeting fee (non members only) Be prepared to do a 60 second commercial and provide the following information. - Your goal for attending or - What is a good referral for you or - Name one product or service that you offer that will specifically help small business owners or business professionals. AGENDA 1:00 pm - attendees arrive reviews menu gives the server their drink order and open networking: everyone stands up to introduce oneself to others and pass their business card. 1:15 pm - server takes lunch order and the sign in sheet is passed around 1:30 pm - 60 sec. commercials begin 2:00 pm - each person gives a testimony or referral for someone attending the lunch 2:30 pm - Premier member does a 5 min. company presentation 2:35 pm - WSBA announcements from Debi/Susan 2:45 pm - lunch has ended. Open networking is welcomed. Please RSVP if you plan to attend this lunch. If your schedule becomes free the day of the lunch then you may attend without an RSVP. This lunch is subject to cancellation when the lunch has 3 or less RSVPs. Lunch cancellation policy. If you are not a WSBA member and would like to attend as a guest please contact Kimfitnesschic at &lt;a&gt;[masked]&lt;/a&gt; If you have an interest in becoming a General member ($50/year) or Premier member ($100/year) of WSBA please contact &lt;a&gt;Debi Arnett &lt;/a&gt;or arnett.debi at whosyourbrother.com If you are unable to attend then please change your RSVP. Any non member that RSVPs and does not attend will be removed from this site.,The Network Lunch - Washington
1652525,224544750,24018257,Eat N Park - Fox Chapel,Pittsburgh, 849 Freeport Rd,-79.891785,40.487,career-business,Small Business; Stay-at-Home Moms; Self-Improvement; Working Moms; Business Coaching; Business Referral Networking; Women Entrepreneurs; Professional Networking; Small Business Marketing Strategy; Business Strategy; Business Development; Black Women; Small Business Networking; Women's Business Networking; Women Small Business Owners; Professional Women; Executive Coaching; ,It is time for our annual get together to thank our hostesses and co hostesses for their service and get feedback from you about the upcoming event season and your own ideas about building your lunches or retaining your membership. We will discuss Premier Membership and trying to get as many people as new members or upgraded this month so they can attend the next Premier Mastermind. Bring your great ideas and any concerns to the table. Susan will cover the cost of your lunch up to $15.00. Tip is the responsibility of the attendee and must be given especially with a large group so plan accordingly with cash for that. Please RSVP on the meetup site as this will be posted there. No RSVPs will be accepted from anyone not a hostess or co hostess for this event. Looking forward to seeing you all there! Susan Miller and Debi Arnett,Hostess/Co-Hostess Lunch
1652525,225129371,795889,Gaetano's Restaurant,Pittsburgh, 1617 Banksville Rd,-80.031599,40.409787,career-business,Small Business; Stay-at-Home Moms; Self-Improvement; Working Moms; Business Coaching; Business Referral Networking; Women Entrepreneurs; Professional Networking; Small Business Marketing Strategy; Business Strategy; Business Development; Black Women; Small Business Networking; Women's Business Networking; Women Small Business Owners; Professional Women; Executive Coaching; ,This event offers limited inclusion: only people that have their own business up and running already and those that are also involved in WSBA as Premier Members . Premier members are encouraged to invite other established business people to attend for a one time visit to this event in order to recruit new premier members (Guests cannot be those currently attending WSBA events as guests or current general members as those people already have the opportunity to upgrade to attend this event) . Any guest that is to be invited please notify Debi Arnett of their name and business to be added to the guest list. Anyone who is currently a general member who would like to upgrade their membership or buy a membership to attend please contact Debi Arnett at[masked]-6848. You are invited to connect with a community of supportive colleagues who brainstorm together to move the members to new heights. These seasoned business women will give you feedback help you brainstorm new possibilities and will set up accountability structures that keep you focused and on track. You'll gain tremendous insights which improve your business and personal life. This mastermind event is like having a objective board of directors a success team and a peer advisory group all rolled into one. Our featured speaker for this event is Melanie Dawn. Melanie is a sought after and accomplished speaker and has traveled throughout the country with her company Skill Refinery speaking on many topics. We are lucky that she is a Pittsburgher at heart and is willing to share the evening with us and give us some great tips on taking your business to the next level. Things to bring: - Notepad and pen business cards - One thing that was currently working really well in your business activities. - One thing you needed help on were struggling with or wanted to brainstorm on. - One resource such as a blog podcast service product that you believe others in the group would appreciate knowing about. A follow up will be done at the next event!We will begin with discussing what progress we have made since the last event in regards to actually taking action on the points we shared and discussed. This basically will offer a certain amount of accountability. This event will include a buffet dinner and soft drinks (cost $20.00 includes tax and gratuity) and be held in a private room and will offer separate checks. Anyone responding to attend or bring a guest will be responsible for payment for that cost per reservation. Cancellations will only be accepted up to September 28th without payment. Any no shows or late cancellations will be invoiced. Alcoholic beverages are available at additional charge,Premier Mastermind Dinner Series - Exclusively for Premier Members
1652525,mgmtglytpbnb,487882,El Campesino,Canonsburg, 4175 Washington Rd.,-80.13265,40.263077,career-business,Small Business; Stay-at-Home Moms; Self-Improvement; Working Moms; Business Coaching; Business Referral Networking; Women Entrepreneurs; Professional Networking; Small Business Marketing Strategy; Business Strategy; Business Development; Black Women; Small Business Networking; Women's Business Networking; Women Small Business Owners; Professional Women; Executive Coaching; ,Get Heard! Get Noticed! Get Leads! (TM) Hosted by: Valerie Rose of Northwood Reality Services and co-hosted by Laura Diamond of Patriot Lending. This is an informal networking event open to any business woman who would like to increase her business contacts or clients in the Washington area. Things to bring: - 10-20 business cards or marketing material - cash for your lunch check - $5 meeting fee (non members only) Be prepared to do a 60 second commercial and provide the following information. - Your goal for attending or - What is a good referral for you or - Name one product or service that you offer that will specifically help small business owners or business professionals. AGENDA 1:00 pm - attendees arrive reviews menu gives the server their drink order and open networking: everyone stands up to introduce oneself to others and pass their business card. 1:15 pm - server takes lunch order and the sign in sheet is passed around 1:30 pm - 60 sec. commercials begin 2:00 pm - each person gives a testimony or referral for someone attending the lunch 2:30 pm - Premier member does a 5 min. company presentation 2:35 pm - WSBA announcements from Debi/Susan 2:45 pm - lunch has ended. Open networking is welcomed. Please RSVP if you plan to attend this lunch. If your schedule becomes free the day of the lunch then you may attend without an RSVP. This lunch is subject to cancellation when the lunch has 3 or less RSVPs. Lunch cancellation policy. If you are not a WSBA member and would like to attend as a guest please contact Kimfitnesschic at &lt;a&gt;[masked]&lt;/a&gt; If you have an interest in becoming a General member ($50/year) or Premier member ($100/year) of WSBA please contact &lt;a&gt;Debi Arnett &lt;/a&gt;or arnett.debi at whosyourbrother.com If you are unable to attend then please change your RSVP. Any non member that RSVPs and does not attend will be removed from this site.,The Network Lunch - Washington
1684534,224656545,6195892,40th Street Bridge Lawrenceville,Pittsburgh, 40th Street,-79.960884,40.46759,arts-culture,Musicians; New In Town; Live Music; Figure Drawing; Self-Improvement; Creative Circle; Artists; Writing; Sketching; Painting; Art Classes; Acrylic Painting classes; Life Drawing; Painters Sculptures Photographers Film-makers; Acrylic Painters; Painters; ,Park on the Lawrenceville side,meet to paint
1684534,224794292,24042969,St. John's Lutheran Cemetery,Pittsburgh, Spring Hill - City View Buente Street 15212,0,0,arts-culture,Musicians; New In Town; Live Music; Figure Drawing; Self-Improvement; Creative Circle; Artists; Writing; Sketching; Painting; Art Classes; Acrylic Painting classes; Life Drawing; Painters Sculptures Photographers Film-makers; Acrylic Painters; Painters; ,Buente street gate open 9 to 6 daily Awesome vista of the city!!!,meet to paint
1684534,225127861,1368063,Squaw Valley Park,Fox Chapel , Fox Chapel Road,-79.87956,40.525473,arts-culture,Musicians; New In Town; Live Music; Figure Drawing; Self-Improvement; Creative Circle; Artists; Writing; Sketching; Painting; Art Classes; Acrylic Painting classes; Life Drawing; Painters Sculptures Photographers Film-makers; Acrylic Painters; Painters; ,September 6 SQUAW VALLEY PARK O Hara Township. From Route 28 take Fox Chapel Road Exit and head toward residential area. Go about one-half mile and Park is on right. Meet in the parking lot.,meet to paint
1684534,225287731,313464,Arsenal Park,Pittsburgh, 40th St,-79.96139,40.46793,arts-culture,Musicians; New In Town; Live Music; Figure Drawing; Self-Improvement; Creative Circle; Artists; Writing; Sketching; Painting; Art Classes; Acrylic Painting classes; Life Drawing; Painters Sculptures Photographers Film-makers; Acrylic Painters; Painters; ,September 13 ARSENAL PARK Lawrenceville. Meet at 40th Street entrance at Davison Street. Okay to park on 40th Street Sundays.,meet to paint
1684534,225707943,1396263,Frank Curto Park,Pittsburgh, Bigelow Blvd,-79.975934,40.451418,arts-culture,Musicians; New In Town; Live Music; Figure Drawing; Self-Improvement; Creative Circle; Artists; Writing; Sketching; Painting; Art Classes; Acrylic Painting classes; Life Drawing; Painters Sculptures Photographers Film-makers; Acrylic Painters; Painters; ,October 4 FRANK CURTO PARK on Bigelow Boulevard. The only entrance must be approached from going toward downtown on Bigelow Boulevard. Watch carefully so you don t miss it. There is plenty of parking once there. It s one way in and one way out along Bigelow.,meet to paint
1684534,225443377,729514,National Aviary,Pittsburgh, W Commons,-80.007393,40.451449,arts-culture,Musicians; New In Town; Live Music; Figure Drawing; Self-Improvement; Creative Circle; Artists; Writing; Sketching; Painting; Art Classes; Acrylic Painting classes; Life Drawing; Painters Sculptures Photographers Film-makers; Acrylic Painters; Painters; ,It is a big space around the Avairy so other painters may be difficult to find. Parking is usually easy.,meet to paint
1700873,226575755,2211961,ECKANKAR Center of Western PA ,Monroeville, 4290 Old William Penn Hwy ,-79.778069,40.442753,new-age-spirituality,Eckankar; Reincarnation; Soul Travel; Spiritual Exercises; Inner Wisdom; Past Lives; Karma; HU; Divine Guidance; The Spiritual Laws of Life; Dreams: A Source of Inner Truth; ,"Finding Wisdom from the Heart  ""Man in a sense is in quest of a holy grail. He is sure of a simple solutionout there somewhere that can bring him peace comfort and joy on every hand for each and every trouble. Yet the answers hide within him."" Harold Klemp Wisdom of the Heart 3 Page 4. Open Donation More Information: call Deb:[masked] Sponsored by the Pennsylvania Satsang Society Inc. a Chartered Affiliate of ECKANKAR. Copyright 2015 ECKANKAR all rights reserved. The terms ECKANKAR ECK and Mahanta among others are trademarks of ECKANKAR P.O. Box 2000 Chanhassen MN[masked]",Roundtable - A Spiritual Discussion on Finding Wisdom from the Heart
1718733,225863622,1035990,Diesel Club Lounge,Pittsburgh, 1601 E. Carson Street,-79.982594,40.429036,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; ," **The Halloween Party of The Year!!** Salsa412 &amp; Diesel Nightclub is teaming up to bring you something you have never witnessed before!! This Halloween Party is inviting ALL Zombies to come dance and drink in a ""GLOW"" environment!! That means GLOW wear is recommended!! We will offer a FREE class to teach everyone Michael Jackson\'s THRILLER choreography to prepare us for a THRILLER Flash Mob style dance at midnight!! THIS IS GOING TO BE SPOOKEY FUN SILLY and FANTASTIC all in one NIGHT!! More info TBA!!!",Zombie Glow Halloween Party!
1718733,hfsmclytlbnc,1120340,Absolute Ballroom Dancing,Pittsburgh, 6617 Hamilton Ave,-79.909891,40.457782,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; , ***Absolute Salsa on Sundays!!*** (every 12nd and 4th Sunday in the winter) Guest Instructors performances DJs Give away FREE CDs and private lessons!! 7:00pm-Advance Class 7:00pm-Beginner 101 7:45pm-Intermediate Class 7:45pm-Progressive Beginner Class 8:30-11:00pm-Salsa Social only $10 ($8 for social) Refreshments wine beer snacks with small appetizers are included. BYOB is always welcomed! FREE PARKING!! Absolute Ballroom Dance Center6617 Hamilton Ave.[masked]www.absoluteballroompgh.com ,ABSOLUTE SALSA on SUNDAYS!!
1718733,226021751,23410252,Hollywood Lanes,Pittsburgh, 2961 W Liberty Ave,-80.035835,40.393921,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; ,If you ever wanted to meet some new people and interact with them while doing something fun this is the place to be! Join us at Hollywood Lanes in Dormont on Saturday October 17th at 10pm for a great night of meeting singles dancing bowling and a FREE premium bar!! We first meet and greet at 10pm in the front before our bowling reservation around 10:30pm. Then we take our drinks and new friends for a bowling session! There we will continue to laugh and play with everyone to see if there's any chemistry between folks! You don't need to be a professional bowler to be a part of the fun! After the bowling session we move and groove to the sounds of DJ Loyal at Hollywood Lanes own dance club area! This place is so much fun you need to be part of the action! Cover is only $20 and it covers everything including the bowling and FREE premium bar! Hope to see you then!,Bowling & Dancing at Hollywood Lanes!
1718733,rpzldlytlbgb,23488720,Steel Cactus,Pittsburgh, 1831 E Carson St,-79.979332,40.428696,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; ,Steel Cactus and Salsa412 is proud to present: **NOCHE LATINA!! on TUESDAYS!!** Welcome to the NEW Tuesday Latin Night Party! You have been invited to join us on TUESDAYS to enjoy a Latin Experience at an AMAZING venue! We have the WHOLE upstairs to ourselves! THIS IS UPSCALE BRAND NEW and BEAUTIFUL!! The Steel Cactus owners and management is welcoming the Latin/Salsa community with open arms!! This wonderful collaboration will make it so enjoyable for everyone! GORGEOUS SPACIOUS HARD WOOD FLOOR!! AWESOME SOUND SYSTEM!! GREAT FOOD and DRINKS!! CONVENIENT LOCATION!! NO COVER!! -All starts at 9pm with a FREE salsa class taught by Salsa412. -Dancing begins promptly after class. Steel Cactus Mexican Restaurant &amp; Cantina 1831 East Carson Street Pittsburgh PA 15203 ,Noche Latina at The Steel Cactus-South Side!
1718733,qnpmhjytnbvb,10654802,CAVO Pittsburgh ,Pittsburgh, 1916 Smallman St. (The Strip District),-79.98497,40.451527,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; , Salsa412 and Cavo joins forces to bring you the HOTTEST Latin Night in the city of Pittsburgh every Friday night!! Welcome to.........CAVO LATINO!!! If you love to dance enjoy some delicious drinks listen to great music meet beautiful people and want go home happy......Cavo Latino on Fridays is the place to be!!! If you haven't visited CAVO yet this is your opportunity to enjoy BIG CITY nightclub/lounge atmosphere at it's finest! Over 10000 sq.ft. of PURE ELEGANCE!! *lounge with dance area and bar/sound system *huge separate bar with lounge seating *beautiful club room with private seating area/gorgeous chandelier and waterfall *VIP balcony and bar 10:00PM *SALSA ROOM : Salsa412 ignites the FLAME and sets CAVO on FIRE!! Dance to the HOTTEST Salsa-Bachata-Electro Latino-Reggaeton *DRINK SPECIALS ALL EVENING LONG!! *NO COVER!! *FREE STREET PARKING!! (the other side of Smallman is paid) *FREE PROFESSIONAL PHOTOGRAPHY ALL NIGHT!! *DRESS TO IMPRESS!! Cavo Restaurant Lounge Nightclub 1900 Smallman St. Pittsburgh PA 15222,CAVO LATINO!!
1718733,hfsmclytpbdc,1120340,Absolute Ballroom Dancing,Pittsburgh, 6617 Hamilton Ave,-79.909891,40.457782,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; , ***Absolute Salsa on Sundays!!*** (every 12nd and 4th Sunday in the winter) Guest Instructors performances DJs Give away FREE CDs and private lessons!! 7:00pm-Advance Class 7:00pm-Beginner 101 7:45pm-Intermediate Class 7:45pm-Progressive Beginner Class 8:30-11:00pm-Salsa Social only $10 ($8 for social) Refreshments wine beer snacks with small appetizers are included. BYOB is always welcomed! FREE PARKING!! Absolute Ballroom Dance Center6617 Hamilton Ave.[masked]www.absoluteballroompgh.com ,ABSOLUTE SALSA on SUNDAYS!!
1718733,hfsmclytmbkc,1120340,Absolute Ballroom Dancing,Pittsburgh, 6617 Hamilton Ave,-79.909891,40.457782,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; , ***Absolute Salsa on Sundays!!*** (every 12nd and 4th Sunday in the winter) Guest Instructors performances DJs Give away FREE CDs and private lessons!! 7:00pm-Advance Class 7:00pm-Beginner 101 7:45pm-Intermediate Class 7:45pm-Progressive Beginner Class 8:30-11:00pm-Salsa Social only $10 ($8 for social) Refreshments wine beer snacks with small appetizers are included. BYOB is always welcomed! FREE PARKING!! Absolute Ballroom Dance Center6617 Hamilton Ave.[masked]www.absoluteballroompgh.com ,ABSOLUTE SALSA on SUNDAYS!!
1718733,qnpmhjytmbhc,10654802,CAVO Pittsburgh ,Pittsburgh, 1916 Smallman St. (The Strip District),-79.98497,40.451527,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; , Salsa412 and Cavo joins forces to bring you the HOTTEST Latin Night in the city of Pittsburgh every Friday night!! Welcome to.........CAVO LATINO!!! If you love to dance enjoy some delicious drinks listen to great music meet beautiful people and want go home happy......Cavo Latino on Fridays is the place to be!!! If you haven't visited CAVO yet this is your opportunity to enjoy BIG CITY nightclub/lounge atmosphere at it's finest! Over 10000 sq.ft. of PURE ELEGANCE!! *lounge with dance area and bar/sound system *huge separate bar with lounge seating *beautiful club room with private seating area/gorgeous chandelier and waterfall *VIP balcony and bar 10:00PM *SALSA ROOM : Salsa412 ignites the FLAME and sets CAVO on FIRE!! Dance to the HOTTEST Salsa-Bachata-Electro Latino-Reggaeton *DRINK SPECIALS ALL EVENING LONG!! *NO COVER!! *FREE STREET PARKING!! (the other side of Smallman is paid) *FREE PROFESSIONAL PHOTOGRAPHY ALL NIGHT!! *DRESS TO IMPRESS!! Cavo Restaurant Lounge Nightclub 1900 Smallman St. Pittsburgh PA 15222,CAVO LATINO!!
1718733,hfsmclytlbmb,1120340,Absolute Ballroom Dancing,Pittsburgh, 6617 Hamilton Ave,-79.909891,40.457782,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; , ***Absolute Salsa on Sundays!!*** (every 12nd and 4th Sunday in the winter) Guest Instructors performances DJs Give away FREE CDs and private lessons!! 7:00pm-Advance Class 7:00pm-Beginner 101 7:45pm-Intermediate Class 7:45pm-Progressive Beginner Class 8:30-11:00pm-Salsa Social only $10 ($8 for social) Refreshments wine beer snacks with small appetizers are included. BYOB is always welcomed! FREE PARKING!! Absolute Ballroom Dance Center6617 Hamilton Ave.[masked]www.absoluteballroompgh.com ,ABSOLUTE SALSA on SUNDAYS!!
1718733,qnpmhjytmbxb,10654802,CAVO Pittsburgh ,Pittsburgh, 1916 Smallman St. (The Strip District),-79.98497,40.451527,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; , Salsa412 and Cavo joins forces to bring you the HOTTEST Latin Night in the city of Pittsburgh every Friday night!! Welcome to.........CAVO LATINO!!! If you love to dance enjoy some delicious drinks listen to great music meet beautiful people and want go home happy......Cavo Latino on Fridays is the place to be!!! If you haven't visited CAVO yet this is your opportunity to enjoy BIG CITY nightclub/lounge atmosphere at it's finest! Over 10000 sq.ft. of PURE ELEGANCE!! *lounge with dance area and bar/sound system *huge separate bar with lounge seating *beautiful club room with private seating area/gorgeous chandelier and waterfall *VIP balcony and bar 10:00PM *SALSA ROOM : Salsa412 ignites the FLAME and sets CAVO on FIRE!! Dance to the HOTTEST Salsa-Bachata-Electro Latino-Reggaeton *DRINK SPECIALS ALL EVENING LONG!! *NO COVER!! *FREE STREET PARKING!! (the other side of Smallman is paid) *FREE PROFESSIONAL PHOTOGRAPHY ALL NIGHT!! *DRESS TO IMPRESS!! Cavo Restaurant Lounge Nightclub 1900 Smallman St. Pittsburgh PA 15222,CAVO LATINO!!
1718733,224398770,18344942,Skybar Pittsburgh,Pittsburgh, 1601 East Carson Street Sky Level,-79.982552,40.428871,dancing,Singles; Salsa; New In Town; Ballroom Dancing; Nightlife; Social; Dancing; Latin Dance; Singles Dancing Parties; Dance Lessons; Social Dancing; ,Salsa412 and SKYBAR Pittsburgh are teaming up to bring you a Miami style pool party right in the heart of the Southside of Pittsburgh! Come dance drink and......swim!? All while listening to the hottest Latin and Carribbean sounds by DJ Loyal! The pool will be open all night!! **We have our own Meetup section at one of the private Cabanas!** 9 - 11pm Bachata/Kizomba 11pm - 2am Latin Beats NO COVER Kizomba Lesson Taught by Mike and Melissa at 9pm! $5 More details to come soon!,Miami Night Pool Party
