311, Pittsburgh Mass Mob XIII at Pittsburgh's gorgeous Our Lady of the Angels Church,40.465831,-79.963923,Lower Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
312, Shadyside Arts Festival during August 29-30,40.45142,-79.93341,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
313," ""The Light in the Piazza"" (during August 21-30)",40.452225,-80.003494,Allegheny Center,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
314, Drinking Partners LIVE @ Grist House Brewing Company ,40.478786,-79.972046,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Millvale borough,Allegheny County
315, Arts & Drafts ... and featuring the band Cello Fury visual art food & drinks,40.442822,-79.998634,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
316, Comedian Stewart Huff at Hambone's with Krish Mohan,40.470444,-79.960457,Central Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
317, FREE JAZZ FESTIVAL!,40.420403,-79.76342,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Monroeville municipality,Allegheny County
318, Dormont Pool,40.396965,-80.043083,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Dormont borough,Allegheny County
319, Book Club,40.379456,-80.044815,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
320, Kids Play in Market Square,40.440346,-80.002556,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
321, Mom's Night Out!!,40.34528,-80.01411,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Bethel Park municipality,Allegheny County
322, Water Steps,40.445869,-80.011673,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
323, Black and Gold Playground,40.30933,-80.001671,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",South Park township,Allegheny County
324, Municipal Park at Upper St Clair,40.336601,-80.076805,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Upper St. Clair township,Allegheny County
325, Mt. Lebanon Park,40.375282,-80.05629,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
326, Peterswood Park,40.278449,-80.062147,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Peters township,Washington County
327, Nature Play Date,40.546413,-80.147957,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Sewickley Heights borough,Allegheny County
328, TRIC  NSP - Wednesday Beginners Skates & FREE Skate Lessons,40.453491,-79.933609,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
329, Sunday Morning Social City Skate.  9:00am to 11:30am,0,0,0,0,0,0,0
330, TRICNSP - Tuesday Night One Hour Fitness Skate,40.453491,-79.933609,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
331, TRICNSP - Tuesday Night One Hour Fitness Skate,40.453491,-79.933609,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
332, TRIC  NSP - Wednesday Beginners Skates & FREE Skate Lessons,40.453491,-79.933609,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
333, TRICNSP - Tuesday Night One Hour Fitness Skate,40.453491,-79.933609,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
334, TRIC  NSP - Wednesday Beginners Skates & FREE Skate Lessons,40.453491,-79.933609,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
335, Sunday Morning Social City Skate.  9:00am to 11:30am,0,0,0,0,0,0,0
336, TRICNSP - Tuesday Night One Hour Fitness Skate,40.453491,-79.933609,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
337, TRIC  NSP - Wednesday Beginners Skates & FREE Skate Lessons,40.453491,-79.933609,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
338, CAVO LATINO!!,40.451527,-79.98497,Strip District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
339, Noche Latina at The Steel Cactus-South Side!,40.428696,-79.979332,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
340, ABSOLUTE SALSA on SUNDAYS!!,40.457782,-79.909891,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
341, ABSOLUTE SALSA on SUNDAYS!!,40.457782,-79.909891,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
342, ABSOLUTE SALSA on SUNDAYS!!,40.457782,-79.909891,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
343, Noche Latina at The Steel Cactus-South Side!,40.428696,-79.979332,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
344, ABSOLUTE SALSA on SUNDAYS!!,40.457782,-79.909891,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
345, Miami Night Pool Party,40.428871,-79.982552,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
346, Dance For Wishes (Free Charity Event),40.51635,-80.007423,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Ross township,Allegheny County
347, Let's Meet up and Go to Eat 'N Park in Bethel Park,40.33268,-80.023544,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Bethel Park municipality,Allegheny County
348, Kennywood!,40.393505,-79.870812,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",West Mifflin borough,Allegheny County
349, Let's meet up at the Brookline Library,40.394665,-80.021233,Brookline,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
350, Let's meet up and take a Just Ducky tour!,40.433167,-80.004066,South Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
351, Burlesque is Coming: a tribute to the works of George R. R. Martin,40.449604,-79.987617,Strip District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
352, Learn to Crochet,0,0,0,0,0,0,0
353, Learn to Crochet!,0,0,0,0,0,0,0
354, Game Night at Katie's!,40.371474,-80.235016,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McDonald borough,Washington County
355, Let's Meet up and Go to the Brookline Community Yard Sale,40.398571,-80.015862,Brookline,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
356, 21+ Night at the Carnegie Science Center!,40.446075,-80.017372,Chateau,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
357, Summer Jam Outdoor Concert at Station Square Aug 21st,40.432542,-80.003711,South Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
358, BIG HAPPY HOUR at Cabana Beach Bar! (Wexford) DJ & Dancing Free Buffet NO COVER,40.626677,-80.054848,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
359, Free Comedy Night at Station Square! Tues Aug 4th 8pm-10:30pm!,40.433949,-80.005486,South Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
360, Outdoor Beer Garden Again at Hofbraus,40.423227,-79.957462,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
361, Disc Golf at Schenley Park Afterparty at Harris Grill in Shadyside,40.431979,-79.94216,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
362," Happy Hour at ""Tilted Kilt"" North Shore on the Outdoor Patio!",40.445938,-80.010818,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
363, Happy Hour at Double Wide Grill!,40.428295,-79.972336,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
364, LAST Jam on Walnut for the Summer! Multi-block party! 2 BANDS! Dancing Queen!,40.451439,-79.932976,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
365, Metaphysics Meetup - Tarot Talk with Rebecca Bloom,0,0,0,0,0,0,0
366, Introduction to Essential Oils,40.7034012,-80.1418349,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cranberry township,Butler County
367, Open Discussion: Herbs and Oils,40.404533,-80.033188,Beechview,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
368, Akashic Records Readings with Stephanie Charles,40.372467,-80.033928,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
369, Open Discussion: Stones Crystals and Rocks,40.404533,-80.033188,Beechview,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
370, Tarot and Oracle Enthusiasts MeetUp,40.40349,-80.04072,Banksville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
371, Tarot Card and Mediumship Readings with Connie Rhae,40.555496,-79.957314,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Hampton township,Allegheny County
372, Metaphysical Discussion Brunch,40.425671,-79.941826,Greenfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
373, 5th Annual Paws for the Cause (with Shorty Rossi - Animal Planet),40.391678,-80.169502,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",South Fayette township,Allegheny County
374, Dog Bathing Fundraiser for Biggies Bullies @ Woody's Dog Wash,40.327496,-79.986343,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",South Park township,Allegheny County
375, Monthly Meetup South Park Walk,40.292603,-79.997589,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",South Park township,Allegheny County
376, PUP NIGHT @ PNC PARK  (Advanced Registration Required),40.445305,-80.013532,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
377, Pittsburgh Pup Crawl,40.445183,-80.003166,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
378, GeoPupping,40.336674,-80.110611,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Upper St. Clair township,Allegheny County
379, Jurassic Bark in the Park - North Park,40.583481,-80.029968,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McCandless township,Allegheny County
380, PUP NIGHT @ PNC PARK  (Advanced Registration Required),40.445305,-80.013532,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
381, Cranberry Travel MeetUp,40.68462,-80.110771,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cranberry township,Butler County
382, LAST Jam on Walnut for the Summer! Multi-block party! 2 BANDS! Dancing Queen!,40.451439,-79.932976,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
383," Happy Hour at ""Tilted Kilt"" North Shore on the Outdoor Patio!",40.445938,-80.010818,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
384, Pittsburgh Mass Mob XIII,40.465831,-79.963923,Lower Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
385, Happy Hour at the Cabana Beach Bar in Wexford!  DJ & Dancing Free Buffet!,40.633237,-80.052842,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
386, Homewood Cemetery Founders Day,40.4418409,-79.907282,Point Breeze,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
387, Superfood Brunch Remix: Old Time Faves & New Creations,40.429131,-79.984566,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
388, Bicycle Heaven Bike Ride Show Swap Meet & Party! Going to be a GREAT TIME!,40.456837,-80.03286,Chateau,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
389, Dynamic Libraries and Go for GSSAPI Authentication,40.437489,-79.9814,Bluff,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
390, Django PGH: Migrations,40.441185,-79.957092,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
391, Build Night,40.437515,-79.92305,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
392, Config Management with Puppet,40.437489,-79.9814,Bluff,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
393, #StarterSeries: Intro to Ruby,40.460598,-79.92588,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
394, PghQA - Security Testing,40.447727,-79.992393,Strip District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
395, How Would Plato Program? : The Ethics of Software Engineering,40.437489,-79.9814,Bluff,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
396, Ember.js PGH: Using Ember 2.0 to Build an App,40.441185,-79.957092,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
397, Play Eurogames!,40.432976,-79.917404,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
398, Play Eurogames!,40.432976,-79.917404,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
399, Play Eurogames!,40.432976,-79.917404,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
400, Play Eurogames!,40.432976,-79.917404,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
401, Play Eurogames!,40.432976,-79.917404,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
402, Play Eurogames!,40.432976,-79.917404,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
403, Play Eurogames!,40.432976,-79.917404,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
404, Play Eurogames!,40.432976,-79.917404,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
405, Ribbons: Let's Do the Twist Part 2,40.37701,-80.045265,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
406, Squirrel Hill Day Tanglers,40.438122,-79.922546,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
407, Pattern Practice: Carnegie Evenings,40.406994,-80.085823,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Carnegie borough,Allegheny County
408, Pattern Practice: Carnegie Evenings,40.406994,-80.085823,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Carnegie borough,Allegheny County
409," ""Straight but not Narrow""",40.37701,-80.045265,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
410, Squirrel Hill Tanglers,40.438122,-79.922546,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
411, Pattern Practice: Carnegie Evenings,40.406994,-80.085823,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Carnegie borough,Allegheny County
412, Pattern Practice: Carnegie Evenings,40.406994,-80.085823,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Carnegie borough,Allegheny County
413, Ultimate Frisbee -  Junction Hollow Field,40.4361916,-79.9501382,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
414, Kickball - Armstrong Field (South Side),40.4406248,-79.9958864,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
415, BlitzballWiffle Ball - Armstrong Field,40.4406248,-79.9958864,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
416, Flag Football - Junction Hollow Field,40.4361916,-79.9501382,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
417, Big Ball - Junction Hollow Field,40.4361916,-79.9501382,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
418, Kickball - Armstrong Field (South Side),40.4406248,-79.9958864,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
419, Lawn Games and Introduction to Spikeball - Schenley Park Oval,40.431979,-79.94216,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
420, Superfood Brunch Remix: Old Time Faves & New Creations,40.429131,-79.984566,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
421, Fall Gardening 101,40.441811,-79.997398,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
422, PIEROGI NIGHT vs. TORTA!,40.46777,-79.958496,Central Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
423, PlantPure Nation film screening,40.427784,-79.965309,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
424, Club Veg #5 - Batch Cooking for Easy Weekday Meals,40.340977,-80.119026,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",South Fayette township,Allegheny County
425, Pittsburgh's First VegFest,40.453072,-80.003014,Allegheny Center,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
426, Plant-based Nutrition Support Group (east Pgh.),40.455193,-79.666946,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Murrysville municipality,Westmoreland County
427, LAST Jam on Walnut for the Summer! Multi-block party! 2 BANDS! Dancing Queen!,40.451439,-79.932976,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
428, Free Comedy Night at Station Square! Tues Aug 4th 8pm-10:30pm!,40.433949,-80.005486,South Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
429, SPEED DATING @LATITUDE 360 ON THE PATIO!! Ages 30-49,40.446812,-80.178238,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",North Fayette township,Allegheny County
430," Happy Hour at ""Tilted Kilt"" North Shore on the Outdoor Patio!",40.445938,-80.010818,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
431, Happy Hour at the Cabana Beach Bar in Wexford!  DJ & Dancing Free Buffet!,40.633237,-80.052842,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
432, StudioPM Coloring Book Social (for adults) & Wine Tasting - Village Tavern AUG19,40.441303,-80.033798,West End,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
433, Cranberry's Travel MeetUp,40.684097,-80.110649,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cranberry township,Butler County
434, WSBA The Network Lunch TM-Allegheny Valley,40.646149,-79.709923,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Harrison township,Allegheny County
435, WSBA The Network Lunch TM-South Hills,40.355923,-80.050385,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
436, WSBA After Work Network,40.428879,-79.979324,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
437, HostessCo Hostess Lunch,40.487,-79.891785,Lincoln-Lemington-Belmar,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
438, WSBA The Network Lunch (TM) - West,40.40823,-80.085305,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Carnegie borough,Allegheny County
439, WSBA  The Network Lunch - ShalerGibsonia,40.633209,-79.940247,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Richland township,Allegheny County
440, WSBA The Network Lunch TM-Monroeville,40.437237,-79.772346,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Monroeville municipality,Allegheny County
441, Special Event: Hiroshima Mon Amour @ Melwood,40.455513,-79.95312,North Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
442, restored THE THIRD MAN,40.433416,-79.894225,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Edgewood borough,Allegheny County
443, Fellini's 8 12 @Row House on Tuesday Aug 25 7:45pm,40.469887,-79.960838,Central Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
444, REBELS OF THE NEON GOD,40.442795,-79.998558,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
445, Do the Right Thing @ Regent Square Theater,40.433416,-79.894225,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Edgewood borough,Allegheny County
446, Marcus Garvey Film Screens in Honor of His Birthday,40.455284,-79.899214,Homewood South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
447, See Gueros at the Hollywood Theater for $5,40.39618,-80.035239,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Dormont borough,Allegheny County
448, Fun shots - August 2015,40.440624,-79.995888,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
449, Monthly Critiques - August 2015,40.440624,-79.995888,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
450, Pints and Prints for August,40.421661,-80.049942,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Green Tree borough,Allegheny County
451, August 2015 Theme Album: ARCHES,40.440624,-79.995888,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
452, Visit 2 Butler County farms Saturday 822,0,0,0,0,0,0,0
453, AUGUST 2015 Photo Contest: FARM,40.440624,-79.995888,Central Business District,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
454, Open Discussion: Stones Crystals and Rocks,40.404533,-80.033188,Beechview,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
455, Chakra Healing Workshop - (Sacral 2nd Chakra) & Reiki Share,40.328297,-80.12561,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",South Fayette township,Allegheny County
456, Free Webinar - Essential Oils - The Basics,0,0,0,0,0,0,0
457, Open Discussion: Herbs and Oils,40.404533,-80.033188,Beechview,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
458, Chakra TherapyReiki Workshop - Grounding Root Chakra,40.328297,-80.12561,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",South Fayette township,Allegheny County
459," FREE ""Holistically"" Survive Menopause Webinar",0,0,0,0,0,0,0
460, Caf conversation at Coffee Tree (beginning & intermediate levels),40.451405,-79.932838,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
461, Wexford Panera French Conversation,40.633533,-80.059784,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
462, Wexford Panera French Conversation,40.633533,-80.059784,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
463, Caf conversation at Coffee Tree (beginning & intermediate levels),40.451405,-79.932838,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
464, Wexford Panera French Conversation,40.633533,-80.059784,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
465, Wexford Panera French Conversation,40.633533,-80.059784,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
466, Dance For Wishes (Free Charity Event),40.51635,-80.007423,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Ross township,Allegheny County
