550,Online Event,40.440624,-79.995888
551,Quantum Counseling Services,40.692699,-80.105698
552,Round Corner Cantina,40.466677,-79.964374
553,Sterling Yoga,40.395933,-80.034589
554,TechShop Pittsburgh,40.456928,-79.915764
555,Chatham University,40.451275,-79.925491
556,Crazy Mocha - (412) 521-1056,40.432976,-79.917404
557,Panera,40.436432,-79.958084
558,Quantum Counseling Services,40.692699,-80.105698
559,Roland s Seafood Grill and Iron Landing,40.450714,-79.984444
560,Porter Hall 125C Carnegie Mellon University,40.441734,-79.945915
561,Wilkins School Community Center,40.430318,-79.893478
562,Dormont Library,40.394169,-80.035957
563,Buckhead Saloon,40.432542,-80.003711
564,Buckhead Saloon,40.432542,-80.003711
565,PUGDOG S Rock and Bead Shop,40.565886,-79.765609
566,Roland s Seafood Grill,40.450714,-79.984444
567,Carnegie Library of Pittsburgh - Main,40.443424,-79.948845
568,Phipps Conservatory and Botanical Gardens,40.439167,-79.94738
569,Market District Express,40.30378,-80.09745
570,Archie s,40.428131,-79.971779
571,Archie s,40.428131,-79.971779
572,The Library Pittsburgh,40.428196,-79.972839
573,Archie s,40.428131,-79.971779
574,Panera Bread,40.633533,-80.059784
575,En Garde Fencing Club ,40.496241,-79.94392
576,Social,40.456566,-79.9161
577,Koenig Field,40.432568,-79.888092
578,Carnegie Library Lawrenceville,40.467636,-79.959229
579,Eat and Park,40.487,-79.891792
580,TechShop,40.45636,-79.915092
581,The Avenue Theater,40.700504,-80.28228
582,McLaughlin Run Road Recreation Center Room,40.335861,-80.074348
583,McLaughlin Run Road Recreation Center Room,40.335861,-80.074348
584,Youtopia dance studio,40.435703,-79.922905
585,Elks Lodge,40.451824,-80.000793
586,Elks Lodge,40.451824,-80.000793
587,Children s Museum,40.45294,-80.00681
588,James Street Gastropub and Speakeasy,40.454327,-80.000999
589,Panera Bread - Robinson,40.449253,-80.173676
590,Simmons Farms,40.269716,-80.08202
591,Quantum Counseling Services,40.692699,-80.105698
592,Tres Amigos Mexican,40.646149,-79.709923
593,Kaya,40.451656,-79.984489
594,AIM Artists in Mission,40.464909,-79.940598
595,Future Tenant,40.443642,-79.998665
596,AIM Artists in Mission,40.464909,-79.940598
597,South Hills Village,40.342506,-80.055893
598,Online Event,40.440624,-79.995888
599,Online Event,40.440624,-79.995888
600,Hard Rock Cafe,40.433884,-80.005005
601,Brillobox,40.46563,-79.954803
602,Performance Bicycle,40.458889,-79.917595
603,The Triplex,40.4557,-79.895767
604,Bridgeport City Park,35.8766491,-90.6007949
605,Panera Bread,40.357609,-80.050369
606,Carnegie Library of Pittsburgh - East Liberty Branch,40.460884,-79.926399
607,Dobra Tea,40.435524,-79.922836
608,Koenig Field,40.432568,-79.888092
609,Crazy Mocha,40.433531,-79.923204
610,Eastminster Presbyterian Church,40.463379,-79.923729
611,Craigs home,40.54076,-80.096405
612,Shape Training,40.45863,-79.931137
613,Panera Bread,40.395706,-80.066353
614,Carnegie Library of Pittsburgh - Squirrel Hill Branch,40.438213,-79.922653
615,Arcade Comedy Theater,40.4430326,-79.998586
616,Stephen Foster Community Center,40.46777,-79.958496
617,Pie Traynor Field Parking Lot,40.588665,-80.00666
618,Byham Theater,40.443848,-80.002548
619,Rex Theater,40.428684,-79.982414
620,Knuckleheads Bar,40.544968,-80.031273
621,South Park,40.292603,-79.997589
622,Southside Riverfront Park,40.426523,-79.980798
623,North Park Lake,40.597488,-79.997032
624,North Park Lake,40.597488,-79.997032
625,Poetry Therapy,40.458691,-79.936859
626,Crazy Mocha - (412) 521-1056,40.432976,-79.917404
627,South Side Riverfront Park,40.432181,-79.980113
628,South Side Riverfront Park,40.432181,-79.980113
629,South Side Riverfront Park,40.432181,-79.980113
630,Mitchell s Fish Market,40.41054,-79.915697
631,Schenley Park tennis courts,40.431979,-79.94216
632,Phone Conference Only,40.438339,-79.997467
633,Zeke s Coffee,40.461357,-79.924568
634,The Union Project,40.471529,-79.926278
635,Baker Hall A-51,40.443504,-79.941574
636,Trapuzzano Italian Chophouse,40.45158,-79.932526
637,Trinity Christian School,40.427481,-79.854491
638,Crazy Mocha - (412) 521-1056,40.432976,-79.917404
639,Market Square,40.441096,-80.001375
640,Sunnyhill Unitarian Universalist Church,40.365093,-80.048958
641,Unitarian Universalist Church of North Hills,40.584347,-80.081696
642,North Hills Grill,40.521019,-80.02594
643,Pugliano s Italian Grill,40.447395,-79.71302
644,The White Rabbit Cafe and Patisserie,40.303905,-79.544739
645,Andrew Carnegie Free Library and Music Hall,40.406994,-80.085823
646,En Garde Fencing Club ,40.496241,-79.94392
647,Panera Bread - Bakery Square,40.456543,-79.915108
648,The Getaway Cafe,40.384632,-80.015648
649,Avani Institute,40.292664,-80.103767
650,TechShop,40.45636,-79.915092
651,Steel Cactus,40.428696,-79.979332
652,Dormont Library,40.394169,-80.035957
653,La Dorita ,40.4932953,-79.913744
654,Cathedral of Learning (by the 1st floor Elevators),40.444649,-79.952599
655,En Garde Fencing Club ,40.496241,-79.94392
656,Cathedral of Learning (by the 1st floor Elevators),40.444649,-79.952599
657,Room 232 Cathedral of Learning,40.444595,-79.959839
658,Olive or Twist,40.4432,-80.00244
659,Olive or Twist,40.4432,-80.00244
660,L.L.Bean Store at Ross Park Mall,40.54281,-80.00945
661,Mario s South Side Saloon,40.428684,-79.982941
662,Mario s South Side Saloon,40.428684,-79.982941
663,CHS Oakland Community Pantry,40.433662,-79.961472
664,Le Thai Caf ,40.544781,-79.972366
665,Carnegie Library of Pittsburgh - Downtown and Business,40.441776,-79.997383
666,Quantum Counseling Services,40.692699,-80.105698
667,Performance Kayak ,40.199703,-79.769264
668,Sterling Yoga,40.395933,-80.034589
669,Crazy Mocha - (412) 521-1056,40.432976,-79.917404
670,Buckhead Saloon (in Station Square),40.433949,-80.005486
671,UPMC Technology Development Center ,40.456627,-79.91497
672,Pittsburgh Glass Center,40.464127,-79.933017
673,Shenley Park,40.43834,-79.946465
674,Quantum Counseling Services,40.692699,-80.105698
675,Italian Village Pizza,40.271793,-80.127556
676,Carnegie Library of Homewood,40.455284,-79.899216
677,Tele-Tracking Technologies Inc,40.439117,-80.00061
678,Lot 17,40.46257,-79.950127
679,Crazy Mocha,40.45672,-79.929955
680,Al s Cafe,40.312354,-80.065841
681,Sparkledragon s Magical Emporium,40.404533,-80.033188
682,Sparkledragon s Magical Emporium,40.404533,-80.033188
683,Carnegie Mellon University-McConomy Auditorium,40.443504,-79.941574
684,Wilkins School Community Center,40.430318,-79.893478
685,IBM Squirrel Hill,40.437515,-79.92305
