INDEX,Venue ID,Cluster ID,Event Lon,Event Lat,Tags,,
532,18634442,0,-79.986404,40.428963,pm,show,comedy
533,23538896,5,-79.95134,40.4454,happy,pm,hour
534,23994157,0,-79.888931,40.486702,pm,parking,meet
535,13214112,0,-79.99408,40.421764,pm,show,comedy
536,1003830,0,-79.877235,40.486952,class,free,pm
537,1286898,0,-79.797353,40.168537,music,jazz,concert
538,18940752,1,-79.947533,40.461189,dance,salsa,lesson
539,16873602,7,-80.018097,40.445675,please,also,tickets
540,24031310,6,-80.033798,40.441303,please,also,tickets
541,20434812,0,-79.789192,40.433418,games,th,weekend
542,23989632,0,-80.050629,40.632927,happy,pm,hour
543,24072615,7,-80.056427,40.687416,pm,show,comedy
544,18064542,7,-80.020859,40.447392,pm,show,comedy
545,1156895,0,-79.908868,40.436302,park,august,free
546,1139555,7,-79.996664,40.443377,pm,show,comedy
547,24092916,0,-80.026253,40.389313,dance,salsa,lesson
548,718429,0,-79.860798,40.494005,happy,pm,hour
549,882044,0,-79.922536,40.438137,us,event,community
550,19383442,7,-79.999733,40.455265,happy,pm,hour
551,3293682,0,-80.005051,40.433773,well,come,us
552,1565820,0,-79.953394,40.4261,skate,class,pm
553,1547551,0,-79.933609,40.453491,skate,class,pm
554,2265061,0,-79.977776,40.432045,skate,class,pm
555,24022132,0,-80.003815,40.433418,data,learn,talk
556,1685281,6,-80.018265,40.455486,data,learn,talk
557,11287412,0,-79.972458,40.428406,us,event,community
558,14677392,0,-80.118187,40.318474,event,food,amp
559,23992513,4,-80.036407,40.393459,class,free,pm
560,24105991,0,-79.86805,40.518475,class,beginners,yoga
561,10105052,0,-79.94426,40.60347,park,outdoor,mall
562,17154352,0,-79.922546,40.438122,us,event,community
563,23866835,0,-79.843361,40.505508,data,learn,talk
564,12153052,0,-79.922661,40.438526,us,event,community
565,23560271,4,-79.982224,40.365257,church,st,mass
566,3343672,0,-79.663353,40.422981,university,pm,center
567,3128631,6,-80.011368,40.432426,class,beginners,yoga
568,24064407,7,-80.002586,40.443668,event,food,amp
569,874396,1,-79.931259,40.455925,well,come,us
570,3780152,0,-79.982803,40.429001,data,learn,talk
571,20537552,0,-79.982162,40.45359,park,outdoor,mall
572,6014232,0,-79.945808,40.449139,lesson,energy,healing
573,24110127,0,-79.700874,40.427315,well,come,us
574,1318251,0,-79.763651,40.504942,us,games,sign
575,19523112,0,-79.677574,40.60037,well,come,us
576,377249,0,-79.70598,40.428116,well,come,us
577,23977888,0,-80.010666,40.426743,pm,show,comedy
578,5881012,0,-80.21978,40.451031,well,come,us
579,4230082,0,-79.790154,40.432671,games,th,weekend
580,13127742,0,-80.40253,40.502163,well,come,us
581,8061402,0,-80.299126,40.710629,park,august,free
582,24178750,0,-80.296135,40.696785,pm,parking,meet
583,11030052,0,-80.42531,40.503017,park,outdoor,mall
584,5473912,7,-80.181492,40.538679,lesson,energy,healing
585,10168912,0,-80.045264,40.377009,lesson,energy,healing
586,5137982,0,-79.879773,40.513402,class,beginners,yoga
587,12238522,0,-80.132675,40.267925,film,life,world
588,8602502,0,-80.050346,40.357605,group,work,many
589,23813042,0,-80.133003,40.269016,film,life,world
590,1279190,0,-80.107028,40.366028,park,august,free
591,16280402,0,-80.202484,40.220531,pm,show,comedy
592,23680042,0,-80.05043,40.356956,pm,parking,meet
593,1104022,0,-80.029228,40.331112,event,food,amp
594,7999232,0,-79.854491,40.427481,vegan,food,raw
595,2570651,0,-79.847076,40.446053,music,jazz,concert
596,1005490,0,-80.107038,40.711842,please,may,come
597,24152647,0,-80.078514,40.339947,please,may,come
598,23471156,4,-80.057274,40.374264,please,may,come
599,1787541,0,-80.015526,40.403713,please,may,come
600,216309,0,-79.92202,40.42939,pm,parking,meet
601,23628270,0,-79.979485,40.455452,well,come,us
602,23810448,0,-79.910736,40.475098,please,may,come
603,987285,0,-79.921325,40.437857,well,come,us
604,7249992,0,-79.916824,40.457195,well,come,us
605,10633072,0,-79.92305,40.437515,happy,pm,hour
606,23562219,0,-80.014275,40.352734,amp,tour,cruise
607,10573372,0,-79.995888,40.440624,amp,tour,cruise
608,6783622,0,-79.755844,40.425426,event,players,play
609,20661892,0,-80.00944,40.542656,park,outdoor,mall
610,10077362,0,-80.00666,40.588665,park,outdoor,mall
611,15991352,7,-80.01789,40.448063,park,outdoor,mall
612,24179271,0,-79.996948,40.597492,park,outdoor,mall
613,14648632,7,-79.92728,40.570587,park,outdoor,mall
614,12822202,0,-79.97268,40.471233,park,outdoor,mall
615,1419284,0,-79.983063,40.428852,please,also,tickets
616,3668172,0,-79.98274,40.452087,game,play,players
617,21814002,0,-79.915108,40.456543,game,play,players
618,21861202,0,-79.997467,40.438339,game,play,players
619,6682462,0,-80.208757,40.250741,lesson,energy,healing
620,734936,0,-80.019478,40.48073,amp,tour,cruise
621,7282662,0,-79.755844,40.425426,amp,tour,cruise
622,24093935,0,-80.014656,40.354115,amp,tour,cruise
623,24030089,1,-79.950638,40.462788,us,games,sign
624,10794842,0,-79.799576,40.570499,church,st,mass
625,1478030,0,-80.106137,40.683956,pm,parking,meet
626,24031921,0,-79.923035,40.433144,church,st,mass
627,24064024,0,-79.962624,40.436722,please,also,tickets
628,730778,0,-79.991354,40.456737,church,st,mass
629,23698306,0,-80.087639,40.37714,film,life,world
630,946879,0,-79.827838,40.446745,church,st,mass
631,758454,0,-79.922964,40.437173,church,st,mass
632,1371207,0,-79.7965,40.573616,film,life,world
633,24176933,0,-79.798615,40.570087,event,food,amp
634,10380362,0,-79.984444,40.450714,us,event,community
635,5446872,0,-79.920517,40.483517,well,come,us
636,11333962,0,-79.984444,40.451702,well,come,us
637,6743682,0,-79.953224,40.442894,well,come,us
638,8990902,0,-79.970299,40.434158,data,learn,talk
639,8110922,7,-80.003136,40.448093,data,learn,talk
640,13426032,0,-79.921173,40.439598,well,come,us
641,1043807,0,-79.923204,40.433531,game,play,players
642,9870632,0,-79.941574,40.441753,lesson,energy,healing
643,21675962,0,-80.123016,40.446457,data,learn,talk
644,8708152,7,-80.003136,40.448093,data,learn,talk
645,19548532,0,-79.733032,40.3297,data,learn,talk
646,24110688,0,-80.301956,40.692268,well,come,us
647,8986742,0,-80.12561,40.328297,lesson,energy,healing
648,23727288,0,-80.033188,40.404533,lesson,energy,healing
649,24011787,0,-80.114914,40.353077,us,event,community
650,24030662,0,-80.009666,40.430691,happy,pm,hour
651,11918682,0,-79.772186,40.543003,church,st,mass
652,743063,0,-79.964433,40.462031,data,learn,talk
653,1385707,6,-80.033824,40.441315,pm,parking,meet
654,9664422,0,-79.92318,40.432911,pm,parking,meet
655,8695512,0,-80.050583,40.633961,university,pm,center
656,24122800,7,-79.971947,40.565361,well,come,us
657,16800842,0,-79.792244,40.347141,data,learn,talk
658,21072182,0,0,0,church,st,mass
659,967422,0,-79.818502,40.381905,happy,pm,hour
660,1554285,0,-79.958138,40.44442,group,work,many
661,7693062,0,-79.794983,40.154251,lesson,energy,healing
662,813884,4,-80.015935,40.384331,well,come,us
663,1298604,7,-80.030284,40.517697,dance,salsa,lesson
664,21312402,0,-80.045219,40.377373,film,life,world
665,22944652,0,-79.909813,40.407272,well,come,us
666,19036582,6,-80.017258,40.428551,music,bring,play
667,24005295,0,-80.048317,40.365284,music,bring,play
668,24131592,0,-79.763924,40.414619,event,food,amp
669,710425,0,-79.983083,40.428711,well,come,us
670,23973281,0,-79.956619,40.478809,class,free,pm
671,19821872,0,-79.994057,40.44138,data,learn,talk
672,22404122,0,-79.926735,40.460442,data,learn,talk
673,9480822,0,-80.163345,40.4492,data,learn,talk
674,17499502,0,-79.985107,40.451435,data,learn,talk
675,24173562,0,-79.946205,40.431831,university,pm,center
676,3915832,0,-79.993324,40.510326,well,come,us
677,5558282,0,-79.984444,40.450714,class,free,pm
678,3526612,7,-79.999817,40.455166,please,may,come
679,22493332,7,-79.976982,40.498138,event,food,amp
680,16422752,0,-80.094559,40.382366,amp,tour,cruise
681,23850121,0,-79.601257,40.416584,amp,tour,cruise
682,5092312,0,-80.107658,40.553963,amp,tour,cruise
683,24060473,0,-80.174637,40.422901,please,also,tickets
684,23699006,0,-80.096405,40.54076,event,food,amp
685,23834440,0,0,0,games,th,weekend
686,23823751,0,-80.317322,40.697281,amp,tour,cruise
687,23930415,0,-80.00731,40.604774,park,august,free
688,1126022,0,-79.87302,40.43785,please,also,tickets
689,18212122,0,-80.085976,40.407932,well,come,us
690,24063814,3,-80.01865,40.392372,group,work,many
691,18585502,0,0,0,class,beginners,yoga
692,15849842,0,-79.822182,40.463753,music,bring,play
693,1270951,0,-80.157709,40.454458,film,life,world
694,16805932,0,-80.105179,40.690861,film,life,world
695,1553485,0,-80.00345,40.452234,church,st,mass
696,22862182,0,-79.915764,40.456928,well,come,us
697,24104204,0,-80.094025,40.617184,university,pm,center
698,1486131,0,-79.544876,40.305862,pm,parking,meet
699,12886872,0,-79.651054,40.357426,us,event,community
700,420074,0,-79.668866,40.422007,park,outdoor,mall
701,23930204,0,0,0,please,also,tickets
702,14719302,6,-79.992393,40.447727,data,learn,talk
703,8383092,5,-79.946861,40.438229,film,life,world
704,16071262,0,-79.953354,40.434307,club,gear,course
705,13180942,0,-79.960396,40.437542,data,learn,talk
706,23714193,0,-79.694237,40.428642,us,event,community
707,13267712,0,-79.995827,40.305035,event,players,play
708,22252282,0,-79.923729,40.463379,please,also,tickets
709,24175456,0,-79.994102,40.421631,well,come,us
710,24008943,0,-79.966484,40.428139,class,free,pm
711,24086891,0,-79.966164,40.464569,happy,pm,hour
712,1616391,0,-79.769241,40.397785,lunch,pm,attend
713,16815882,0,-79.820549,40.5462,well,come,us
714,715722,0,-79.933078,40.494775,church,st,mass
715,13375122,0,-79.925606,40.459621,group,work,many
716,23946214,0,-80.073578,40.37471,pm,show,comedy
717,24029281,0,-79.938301,40.4561,lesson,energy,healing
718,13391152,5,-79.949791,40.434441,pm,parking,meet
719,16710822,0,-79.923264,40.43586,well,come,us
720,24063400,0,-79.95067,40.447826,church,st,mass
721,23980769,0,-79.94198,40.43277,church,st,mass
722,8474052,0,-79.866821,40.442959,pm,show,comedy
723,1525133,6,-80.01136,40.445915,event,food,amp
724,19520582,0,-79.952347,40.447372,data,learn,talk
725,24086688,7,-80.003136,40.448093,data,learn,talk
726,24115582,1,-79.943947,40.464886,well,come,us
727,15717312,0,-79.920235,40.437939,lesson,energy,healing
728,24028070,0,-79.827446,40.310436,event,food,amp
729,14482852,0,-79.920235,40.437939,university,pm,center
730,20727282,0,-79.905777,40.565037,event,food,amp
731,765794,0,-79.926158,40.461067,data,learn,talk
732,23047182,0,-79.915756,40.45705,university,pm,center
733,16092122,0,-79.886032,40.485355,us,event,community
734,23715707,0,-79.84634,40.51794,us,event,community
735,23279162,0,-79.935402,40.458191,group,work,many
736,23726186,0,-79.922836,40.435524,group,work,many
737,24085367,0,-79.916138,40.438007,music,jazz,concert
738,1403760,0,-80.03247,40.457307,music,jazz,concert
739,15280752,0,-79.958191,40.43631,film,life,world
740,2962941,5,-79.94738,40.439167,university,pm,center
741,23570158,0,-80.178238,40.446812,well,come,us
742,13777322,0,-79.966461,40.456776,well,come,us
743,5685902,4,-80.050125,40.421078,well,come,us
744,10850102,0,-80.049744,40.388588,well,come,us
745,4347322,4,-80.015648,40.384632,well,come,us
746,18440092,0,-80.085823,40.406994,church,st,mass
747,10221962,0,-80.045265,40.37701,class,beginners,yoga
748,12484142,0,-79.922546,40.438122,film,life,world
749,23791252,0,-79.863716,40.423279,class,beginners,yoga
750,23672637,0,0,0,us,games,sign
751,23592893,0,-79.94915,40.445522,pm,show,comedy
752,24053369,0,-79.978348,40.448189,well,come,us
753,23859888,0,-80.099838,40.67572,well,come,us
754,24101137,0,-80.136,40.684155,well,come,us
755,8402532,0,-79.79837,40.570858,well,come,us
756,23776162,0,-79.922989,40.438274,well,come,us
757,16974432,0,-80.055344,40.419453,university,pm,center
758,17049542,0,-80.105698,40.692699,group,work,many
759,20092502,0,-79.778358,40.541355,games,th,weekend
760,985429,7,-80.143122,40.528487,data,learn,talk
761,24143533,0,-79.978096,40.428326,data,learn,talk
762,15176822,1,-79.931236,40.456402,pm,show,comedy
763,24045667,1,-79.938965,40.464603,university,pm,center
764,24113373,0,-80.013557,40.445286,well,come,us
765,23725524,0,-79.966797,40.425774,please,may,come
766,24004962,0,0,0,church,st,mass
767,23573374,0,-79.957092,40.441185,data,learn,talk
768,24184061,7,-80.158226,40.593826,well,come,us
769,18067952,0,0,0,club,gear,course
770,445926,0,-79.99313,40.510593,university,pm,center
771,3188191,0,-79.803024,40.273411,event,food,amp
772,604556,0,-79.964493,40.424572,data,learn,talk
773,18043902,0,-80.150963,40.256481,game,play,players
774,20983392,0,-80.221909,40.502056,game,play,players
775,23682801,0,-80.09745,40.30378,church,st,mass
776,23747047,0,0,0,lesson,energy,healing
777,15576512,0,-79.87912,40.514935,lunch,pm,attend
778,23940269,0,-79.67942,40.426567,church,st,mass
779,19507552,0,-79.914215,40.410877,well,come,us
780,24142718,0,-80.180611,40.448524,well,come,us
781,737341,0,-79.844237,40.534455,well,come,us
782,18684512,0,-79.997711,40.440193,data,learn,talk
783,23115352,0,-79.926735,40.460442,data,learn,talk
784,20791592,0,-79.915756,40.45705,class,beginners,yoga
785,24099388,0,-80.093971,40.618092,data,learn,talk
786,18765232,0,-79.996834,40.430218,lesson,energy,healing
787,23879781,0,-79.997467,40.438339,park,outdoor,mall
788,19036712,0,-79.958084,40.436432,event,players,play
789,24148171,0,-80.271156,40.687164,pm,parking,meet
790,23548667,0,0,0,park,august,free
791,1259672,0,-80.131401,40.395653,please,also,tickets
792,1371305,0,-80.187739,40.458123,please,also,tickets
793,24040789,0,-80.243172,40.644005,pm,parking,meet
794,24076709,1,-79.924599,40.458836,data,learn,talk
795,24064042,0,-80.005135,40.4338,data,learn,talk
796,23583596,0,-79.998177,40.444901,data,learn,talk
797,23920977,0,-79.9814,40.437489,data,learn,talk
798,24130075,3,-80.018646,40.392372,lesson,energy,healing
799,23477578,0,-79.92588,40.460598,class,beginners,yoga
800,23668599,0,-79.9814,40.437489,data,learn,talk
801,14563582,6,-79.992393,40.447727,data,learn,talk
802,24175524,0,-79.916458,40.45713,data,learn,talk
803,23585852,0,-79.922913,40.437744,data,learn,talk
804,24020323,0,-79.924011,40.4632,university,pm,center
805,24178588,0,-79.994102,40.421631,data,learn,talk
806,24142553,0,-80.098335,40.659328,data,learn,talk
807,13063412,0,-79.71302,40.447395,lunch,pm,attend
808,19365122,0,-79.917595,40.458889,pm,parking,meet
809,24024618,7,-79.974312,40.480503,class,beginners,yoga
810,23551230,0,-79.960182,40.470879,us,event,community
811,12251082,0,-80.003494,40.453106,game,play,players
812,1684381,0,-79.914375,40.411304,event,food,amp
813,2512221,0,-80.005089,40.433796,class,free,pm
814,3813472,0,-79.939697,40.441898,amp,tour,cruise
815,24060864,0,-79.964912,40.428665,games,th,weekend
816,1051762,0,-79.922977,40.433716,us,games,sign
817,19023012,0,-79.881561,40.44268,please,also,tickets
818,688927,0,-79.984238,40.450736,class,free,pm
819,6534082,0,-79.89447,40.609432,well,come,us
820,17808052,0,-79.925156,40.457733,well,come,us
821,23028852,2,-79.952599,40.444649,pm,parking,meet
822,9733902,0,-79.933571,40.45129,park,august,free
823,15264082,0,-79.942162,40.43198,event,food,amp
824,23964852,6,-80.001251,40.454563,happy,pm,hour
825,24124887,0,-79.932846,40.451576,event,players,play
826,23831383,0,-79.962051,40.441551,church,st,mass
827,23727242,0,-79.963943,40.465851,church,st,mass
828,16628452,0,-80.005898,40.605122,event,food,amp
829,22685752,0,-80.090485,40.613869,event,food,amp
830,23132172,0,-79.941551,40.441628,dance,salsa,lesson
831,21497382,0,-79.90132,40.424454,dance,salsa,lesson
832,23845040,5,-79.950127,40.444675,games,th,weekend
833,24046972,0,-79.993027,40.452621,skate,class,pm
834,10191762,0,-79.922531,40.438118,us,event,community
835,6673642,0,-79.955551,40.443932,us,event,community
836,22331022,0,-79.891792,40.487,data,learn,talk
837,23805052,7,-80.033859,40.571995,lesson,energy,healing
838,12703662,0,-80.15062,40.442078,happy,pm,hour
839,838852,7,-80.173676,40.449253,group,work,many
840,725985,0,-80.090848,40.414105,us,event,community
841,3170301,1,-79.93399,40.45108,university,pm,center
842,3811682,0,-79.923019,40.434151,us,event,community
843,11282242,0,-79.920532,40.483517,well,come,us
844,20293032,0,-80.007401,40.434921,please,also,tickets
845,5251462,7,-79.996216,40.445057,games,th,weekend
846,23979943,0,0,0,event,food,amp
847,24029491,0,-79.99366,40.452461,well,come,us
848,24038739,0,-79.971336,40.428242,well,come,us
849,23869891,7,-79.948814,40.59502,event,food,amp
850,23571659,0,-79.989403,40.563572,us,event,community
851,15268032,7,-80.016374,40.57202,group,work,many
852,23571645,7,-79.964287,40.52829,us,event,community
853,24108125,0,-79.691055,40.32016,well,come,us
854,24126127,0,-79.674431,40.426163,well,come,us
855,23794982,0,-79.544754,40.303875,film,life,world
856,24004423,0,-79.543488,40.302612,well,come,us
857,23558994,0,-79.576874,40.305054,well,come,us
858,24153637,0,-79.544891,40.303452,lunch,pm,attend
859,23904208,0,0,0,please,also,tickets
860,12366372,0,-79.54493,40.306046,event,food,amp
861,23939260,0,-79.690033,40.319733,event,food,amp
862,18864182,0,-79.89257,40.48912,church,st,mass
863,23816800,0,-80.021233,40.394665,well,come,us
864,23886672,0,-80.004066,40.433167,pm,parking,meet
865,23953443,4,-80.053299,40.34198,well,come,us
866,23918732,4,-80.013763,40.366123,well,come,us
867,24098385,7,-80.059036,40.632847,lunch,pm,attend
868,24036008,0,0,0,well,come,us
869,6769182,0,-79.987617,40.449604,please,also,tickets
870,10350782,0,-79.982414,40.428684,please,also,tickets
871,23995006,3,-80.037315,40.37833,well,come,us
872,18711172,0,-79.918564,40.407581,park,august,free
873,24073797,0,-80.150002,40.27,well,come,us
874,24121398,0,-80.111488,40.348499,well,come,us
875,24151469,0,-80.02243,40.395237,us,games,sign
876,23996667,0,-80.015862,40.398571,please,also,tickets
877,23697967,0,-80.023544,40.33268,well,come,us
878,987649,0,-79.870812,40.393505,well,come,us
879,24195429,0,-79.973587,40.34586,please,may,come
880,23810132,4,-80.05072,40.351707,lunch,pm,attend
881,23935791,0,-80.043083,40.396965,church,st,mass
882,992314,0,-80.011673,40.445869,church,st,mass
883,23849046,0,-80.076805,40.336601,park,outdoor,mall
884,23888770,0,-80.111885,40.335289,church,st,mass
885,23819914,0,-80.001671,40.30933,church,st,mass
886,296303,4,-80.05629,40.375282,park,outdoor,mall
887,951390,0,-80.019729,40.362014,church,st,mass
888,23491338,0,-80.048958,40.365093,church,st,mass
889,23750491,0,-80.056671,40.4039,game,play,players
890,4029452,4,-80.056847,40.343731,please,may,come
891,680153,0,-80.031073,40.332137,park,august,free
892,674850,4,-80.04676,40.418262,event,food,amp
893,770074,7,-80.147957,40.546413,park,outdoor,mall
894,16818692,4,-80.05175,40.349045,skate,class,pm
895,1196181,0,-79.858582,40.240657,church,st,mass
896,24190441,4,-80.02253,40.366272,please,may,come
897,24113189,0,-80.113159,40.357193,church,st,mass
898,294173,0,-80.062147,40.278449,church,st,mass
899,15695682,0,-80.044815,40.379456,music,bring,play
900,23992378,0,-79.92543,40.451168,data,learn,talk
901,948333,0,-79.923445,40.447242,data,learn,talk
902,23580435,0,-79.997467,40.438339,university,pm,center
903,24101336,7,-80.184425,40.536484,data,learn,talk
904,1483262,0,-79.710724,40.332508,event,players,play
905,14944652,7,-80.175659,40.450558,happy,pm,hour
906,6046812,0,-79.943054,40.44313,data,learn,talk
907,882028,7,-79.959229,40.467636,data,learn,talk
908,24028206,0,-79.926414,40.460835,well,come,us
909,23828949,0,-80.021423,40.394398,data,learn,talk
910,23509903,1,-79.944786,40.465469,class,beginners,yoga
911,24137872,0,-79.873413,40.488895,event,food,amp
912,24105281,1,-79.932785,40.470978,event,food,amp
913,17358422,0,0,0,dance,salsa,lesson
914,24146853,7,-80.051003,40.493622,university,pm,center
915,23953556,0,-79.998611,40.442883,please,also,tickets
916,24013406,0,-79.925186,40.438061,pm,parking,meet
917,24072727,0,-79.977417,40.383015,us,event,community
918,23549156,0,-79.967606,40.377327,us,event,community
919,23608220,0,-79.923538,40.462173,dance,salsa,lesson
920,2740061,0,-79.929787,40.39653,event,food,amp
921,23816587,0,-80.03508,40.396019,film,life,world
922,23639625,0,-79.961594,40.469284,film,life,world
923,1448819,0,-80.01327,40.44542,class,beginners,yoga
924,23583639,0,-80.002007,40.441521,class,free,pm
925,9522382,7,-79.997261,40.444038,class,free,pm
926,1340242,0,-80.137285,40.451304,well,come,us
927,7656232,0,-80.146538,40.438984,film,life,world
928,687679,7,-79.920074,40.487856,pm,parking,meet
929,19012202,0,-79.919579,40.406658,please,also,tickets
930,322450,0,-79.965805,40.42825,pm,parking,meet
931,23966026,1,-79.929741,40.459152,please,also,tickets
932,18340672,0,-80.106682,40.366787,film,life,world
933,1161896,0,-80.110056,40.356181,well,come,us
934,22264822,0,-80.006821,40.335602,please,also,tickets
935,870565,0,-80.060246,40.349517,film,life,world
936,736900,0,-80.013533,40.445308,well,come,us
937,23607152,3,-80.036758,40.376186,well,come,us
938,23787541,0,-79.892113,40.438137,data,learn,talk
939,23595691,0,0,0,lesson,energy,healing
940,24064072,0,-80.005135,40.4338,data,learn,talk
941,23605356,1,-79.950127,40.46257,data,learn,talk
942,18270062,0,-79.893822,40.432533,well,come,us
943,18710832,0,-79.97449,40.43158,pm,parking,meet
944,24173715,0,-80.12388,40.367783,data,learn,talk
945,23626281,0,0,0,group,work,many
946,24127875,0,-80.110336,40.334785,event,food,amp
947,18715002,0,-79.980644,40.431194,well,come,us
948,23633677,0,-80.088402,40.673447,university,pm,center
949,24108636,0,-79.998177,40.444881,lunch,pm,attend
950,5817072,7,-80.058952,40.632542,university,pm,center
951,14335202,0,-79.99633,40.441681,university,pm,center
952,11173292,0,-79.994278,40.440887,university,pm,center
953,23652384,0,-79.895767,40.4557,us,event,community
954,24140617,7,-80.174332,40.449413,lesson,energy,healing
955,23653272,0,-80.151283,40.441742,us,event,community
956,1356492,0,-79.75453,40.42786,games,th,weekend
957,24004147,0,-79.764633,40.438904,dance,salsa,lesson
958,14181172,0,-79.922546,40.438122,group,work,many
959,18908632,0,-79.950935,40.450214,us,games,sign
960,24166969,0,-79.92263,40.438454,us,event,community
961,24020106,0,-79.987,40.501652,church,st,mass
962,19873162,0,-79.894615,40.433617,film,life,world
963,24167724,0,-79.995888,40.440624,data,learn,talk
964,24100137,0,-79.995888,40.440624,university,pm,center
965,24100160,0,-79.995888,40.440624,data,learn,talk
966,24100151,0,-80.000191,40.442135,data,learn,talk
967,24111986,0,0,0,data,learn,talk
968,23867962,0,-79.939293,40.456093,university,pm,center
969,23702087,0,0,0,data,learn,talk
970,23987762,0,-80.055618,40.294289,music,bring,play
971,23784103,7,-80.053833,40.623138,well,come,us
972,14639642,0,-80.101275,40.684382,event,players,play
973,14451612,7,-80.091721,40.655525,music,bring,play
974,23727609,0,-80.104385,40.292255,us,event,community
975,22138682,0,-80.128433,40.451164,event,food,amp
976,9005732,0,-79.982841,40.451817,well,come,us
977,348633,6,-80.021259,40.439104,pm,parking,meet
978,9909332,0,-80.0037,40.433197,happy,pm,hour
979,1009923,7,-80.065811,40.640814,please,also,tickets
980,15828292,0,-80.065971,40.393806,event,food,amp
981,7370702,0,-79.995888,40.440624,skate,class,pm
982,23816662,0,-80.051872,40.357716,data,learn,talk
983,23768174,0,0,0,church,st,mass
984,14170592,0,-79.940178,40.426186,well,come,us
985,23777050,0,-80.310791,40.692745,well,come,us
986,24008796,0,-80.27977,40.698479,music,bring,play
987,23791414,0,-79.88649,40.44231,pm,parking,meet
988,17593882,0,-79.990585,40.438812,well,come,us
989,23811729,0,-79.970299,40.434158,data,learn,talk
990,23816056,0,-79.909981,40.457626,dance,salsa,lesson
991,23824880,0,-79.87941,40.488106,class,beginners,yoga
992,23572877,0,-79.892113,40.438137,church,st,mass
993,5876572,7,-79.959724,40.47121,pm,show,comedy
994,20945062,7,-79.996498,40.444191,pm,show,comedy
995,24005380,0,-80.08242,40.654671,class,free,pm
996,8351232,0,-79.764221,40.446445,well,come,us
997,23845751,7,-80.14325,40.511669,pm,show,comedy
998,23875882,0,-80.050438,40.356956,us,event,community
999,6271962,2,-79.95311,40.444244,skate,class,pm
1000,23856160,1,-79.930611,40.459881,well,come,us
1001,23856167,0,-79.915154,40.456512,park,august,free
1002,22819422,0,-79.952599,40.444649,university,pm,center
1003,22656532,7,-80.036278,40.539452,skate,class,pm
1004,17576652,6,-80.01844,40.45256,skate,class,pm
1005,23861546,0,-79.997467,40.438339,amp,tour,cruise
1006,23860634,0,-79.97874,40.438244,data,learn,talk
1007,4307832,0,-79.995888,40.440624,us,event,community
1008,23983741,0,-80.019211,40.613041,data,learn,talk
1009,24225071,0,-79.92347,40.462059,club,gear,course
1010,23860835,0,-79.923996,40.46228,club,gear,course
1011,735248,0,-80.008889,40.452368,film,life,world
1012,24063307,0,-79.95204,40.43428,park,august,free
1013,23881432,0,-79.991997,40.429371,well,come,us
1014,23881429,5,-79.944008,40.447315,well,come,us
1015,23997318,0,-79.543159,40.29924,well,come,us
1016,23627993,1,-79.925323,40.460354,data,learn,talk
1017,24092941,0,-80,40.299999,film,life,world
1018,17160552,0,-80.050377,40.35762,film,life,world
1019,24106485,0,-79.843369,40.518639,group,work,many
1020,24108943,0,-79.752609,40.454304,please,may,come
1021,23993188,0,-79.841774,40.520973,us,games,sign
1022,23971302,0,-79.842987,40.515743,well,come,us
1023,24006360,0,-79.842506,40.519798,please,also,tickets
1024,1126073,0,-80.006935,40.456447,us,event,community
1025,21102912,0,-79.923996,40.46228,data,learn,talk
1026,24057356,0,-79.9161,40.456566,well,come,us
1027,23802821,0,-79.95848,40.440636,data,learn,talk
1028,16849332,0,-79.916855,40.457188,lesson,energy,healing
1029,23994892,6,-80.001198,40.454208,dance,salsa,lesson
1030,24164701,6,-80.001038,40.453186,university,pm,center
1031,24048773,0,-80.003204,40.453033,university,pm,center
1032,23973401,0,-80.003815,40.433418,university,pm,center
1033,17139572,0,-79.985947,40.428951,well,come,us
1034,19450312,1,-79.933632,40.451412,music,bring,play
1035,17069652,0,-79.951508,40.482456,well,come,us
1036,5109072,0,-79.893333,40.432049,well,come,us
1037,919415,5,-79.951054,40.44384,park,august,free
1038,12449062,0,-79.925362,40.45993,well,come,us
1039,5892602,0,-80.083084,40.2682,vegan,food,raw
1040,23941462,0,0,0,us,event,community
1041,9019432,0,-79.999908,40.442432,music,jazz,concert
1042,23966612,0,-79.981834,40.41604,pm,show,comedy
1043,23943094,0,-79.922844,40.435764,music,bring,play
1044,24095274,0,-79.96862,40.464916,group,work,many
1045,24162100,0,-79.924835,40.461422,university,pm,center
1046,6071822,7,-79.994476,40.443539,pm,parking,meet
1047,24204796,0,-79.934433,40.456539,pm,parking,meet
1048,24147075,0,-79.995888,40.440624,university,pm,center
1049,7042652,0,-79.897369,40.439384,well,come,us
1050,24083026,7,-79.986298,40.449291,university,pm,center
1051,24054511,0,-79.974243,40.428654,pm,parking,meet
1052,24062848,0,-79.88588,40.444061,us,event,community
1053,24083285,6,-80.006409,40.447151,well,come,us
1054,22919942,0,-80.023438,40.427273,well,come,us
1055,23958116,0,0,0,dance,salsa,lesson
1056,23955740,0,-80.309761,40.680405,us,event,community
1057,23979029,0,-79.912781,40.405552,class,free,pm
1058,24079617,0,-79.981567,40.435795,us,event,community
1059,24002203,0,-79.982361,40.435711,well,come,us
1060,24002582,0,-79.923141,40.435867,well,come,us
1061,6471662,7,-79.915916,40.482594,well,come,us
1062,24032308,1,-79.942993,40.45068,film,life,world
1063,24097200,0,-79.923302,40.433479,park,august,free
